giftCardId,merchantName,giftCardTitle,verificationStatus,officialUrl,requestedUrlCanonical,finalUrl,sameRegistrableDomain,status,ok,contentHash,title,description,h1,h2h3,products,error
cmta1m3z100rqq8iy4inaqyfz,Theplants,Gift Card - The Plants - Eshop - Φυτά εσωτερικού και ...,VERIFIED,https://theplants.gr/,https://theplants.gr/,https://theplants.gr/cgi-sys/suspendedpage.cgi,true,200,true,42e8d6e94024e68169148690d2c44b290cf291738d8ed0967d14d49c084342fb,Account Suspended,,writeDomain(),"This Account has been suspended. Contact your hosting provider for more information. Αυτός ο λογαριασμός έχει ανασταλεί προσωρινά. Επικοινωνήστε με τον πάροχο φιλοξενίας ή με τον τεχνικό σας, για περισσότερες πληροφορίες.",,
cmta1m4el00rsq8iyyb9weurb,Traisto,Traisto Gift Card | Handmade Textiles & Slow Crafted Goods,NEEDS_REVIEW,https://www.traisto.gr/products/gift-cards,https://traisto.gr/products/gift-cards,https://www.traisto.gr/products/gift-cards,true,200,true,e3175ee82d8b2d59fe2e4673de999c0a41f56b0a939dac67ba88c1c6fb285144,Traisto Gift Card | Handmade Textiles & Slow Crafted Goods,"Digital Traisto Gift Card. Valid on all handmade, naturally dyed textiles, silk accessories, candles and slow-crafted items. Available in €25, €50, €100, €120, €200 and €300.",Traisto Gift Card,Item added to your cart | Traisto Gift Card | Please adjust the following: | Join our little corner of slow-made things and stories.,Product: Traisto Gift Card - €25.00 | Product: Traisto Gift Card - €50.00 | Product: Traisto Gift Card - €100.00 | Product: Traisto Gift Card - €120.00 | Product: Traisto Gift Card - €200.00 | Product: Traisto Gift Card - €300.00,
cmta1m4x600ruq8iyic1fo9fb,Tresorjewelry,Gift Card - Tresor Jewelry,VERIFIED,https://tresorjewelry.gr/,https://tresorjewelry.gr/,https://tresorjewelry.gr/,true,200,true,854a421743c4044e0fd5f1047e6307b16401c3074af773a1914e1623fe122070,Tresor Jewelry Boutique | 35+ Χρόνια Εμπειρίας στη Βιομηχανία Χρυσού,,,for me jewelry is a way of keeping memories alive. | for me jewelry is a way of keeping memories alive. | for me jewelry is a way of keeping memories alive. | καλωσήρθατε | Σκουλαρίκια | Παιδικό κόσμημα | Προτεινόμενα | Γυναικεία Ασημένια Σκουλαρίκια Verita True Luxury 10323484 | Κολιέ με τριπλή αλυσίδα | Χρυσό Φυλαχτό Κωνσταντινάτο | Χρυσό Φυλαχτό Κωνσταντινάτο | Γυναικεία Ασημένια Σκουλαρίκια Verita True Luxury 10323357 | Σκουλαρίκια Χρυσά με Μαργαριτάρια | Σταυρός | Από το blog μας | Διαλέξε το δικό σου αγαπημένο πετράδι! Μέρος 1ο | Πως να συνδυάσετε τα κοσμήματά σας | Διάλεξε το δικό σου αγαπημένο πετράδι! Μέρος 2ο | Εγγραφή στο NEWSLETTER,,
cmta1m5dl00rwq8iyrk8timkq,Zuccherino,Zuccherino Gift Card,NEEDS_REVIEW,https://zuccherino.gr/product-category/gift-card/,https://zuccherino.gr/product-category/gift-card,https://zuccherino.gr/product-category/gift-card/,true,200,true,26637c940856cc705c3462b6eaf529166e4c3cfa086facb022fd5c1e3bb9336f,Gift card – Ζαχαροπλαστεία Zuccherino,,,Gift Card,,
cmta1m5td00ryq8iyiwqmzlza,Cakeshop,Δωροκάρτα | Cakeshop Thessaloniki,NEEDS_REVIEW,https://www.cakeshop.gr/gift-card/dorokarta,https://cakeshop.gr/gift-card/dorokarta,https://www.cakeshop.gr/gift-card/dorokarta,true,200,true,a8539ce49919d7ba62b9cbb56fa7c97c47c2d49b93f7611d6dd833cc4e8b821e,Δωροκάρτα | Cakeshop Thessaloniki,Δωροκάρτα για ευέλικτο και πρακτικό δώρο σε κάθε περίσταση. Ιδανική επιλογή για άμεση και εύκολη προσφορά.,Δωροκάρτα,"gift-card | 1,00 €/τεμάχιοiΗ τιμή περιλαμβάνει Φ.Π.Α. 13% | Ζητήστε το δικό σας σχέδιο | Δείτε περισσότερα προϊόντα",Product: Δωροκάρτα Δωροκάρτα για ευέλικτο και πρακτικό δώρο σε κάθε περίσταση. Ιδανική επιλογή για άμεση και εύκολη προσφορά.,
cmta1m6ad00s0q8iyjl5guf73,Dromeasbikes,Gift voucher €25,NEEDS_REVIEW,https://dromeasbikes.gr/product/%ce%b4%cf%89%cf%81%ce%bf%ce%b5%cf%80%ce%b9%cf%84%ce%b1%ce%b3%ce%ae10/,https://dromeasbikes.gr/product/%ce%b4%cf%89%cf%81%ce%bf%ce%b5%cf%80%ce%b9%cf%84%ce%b1%ce%b3%ce%ae10,https://dromeasbikes.gr/product/%ce%b4%cf%89%cf%81%ce%bf%ce%b5%cf%80%ce%b9%cf%84%ce%b1%ce%b3%ce%ae10/,true,200,true,cedb0814940206868488e2dccff04de8d0d0205b58ed4dc5cfcc251911f1f7c9,Δωροεπιταγή €10 – DromeasBikes,,Δωροεπιταγή €10,Περιγραφή | Περιγραφή | Σχετικά προϊόντα | Δωροεπιταγή €100 | Δωροεπιταγή €500 | Δωροεπιταγή €150 | Δωροεπιταγή €350 | Αρχική | Καλέστε | Wishlist,Product: Δωροεπιταγή €10 Απλή και όμορφη κίνηση που δεν θα ξεχάσουν. Χαρίστε στους μικρούς σας φίλους δωροεπιταγή αξίας €10 και δείτε το χαμόγελο να ζωγραφίζεται στα πρόσωπά τους!,
cmta1m6ti00s2q8iyv2uhr92n,E Snacks,Gift Card 50€ | E-Snacks,NEEDS_REVIEW,https://e-snacks.gr/gift-cards,https://e-snacks.gr/gift-cards,https://e-snacks.gr/gift-cards,true,200,true,49de0a6e445a657a221acb8ad2559290acd782ac739277bca8be9796681896ae,Gift Cards | E-Snacks,,Gift Cards,,,
cmta1m7h100s4q8iy0yg57q08,E Socks,€50 Gift Card,NEEDS_REVIEW,https://e-socks.gr/collections/giftcards,https://e-socks.gr/collections/giftcards,https://e-socks.gr/collections/giftcards,true,200,true,a25ba3fc8bd5b5ae7b3ffce3f63b5aed0253cc1117f9ab5548b2af1b74b2d93a,Gift Cards – e-socks.gr,Δωροεπιταγές διάφορων ποσών για να κάνετε δώρο στα αγαπημένα σας πρόσωπα. Ο παραλήπτης της δωροεπιταγής έχει τη δυνατότητα να εξαργυρώσει το ποσό που αναγράφει η κάθε κάρτα σε προϊόντα που θα βρει στο ηλεκτρονικό μας κατάστημα.,Gift Cards,Best Sellers,"Product: 10€ Gift Card Δωροεπιταγές για να κάνετε το πιο ξεχωριστό δώρο στα αγαπημένα σας πρόσωπα! Προσοχή: Καθώς η δωροεπιταγές αποστέλλονται στο email σας ηλεκτρονικά, το προϊόν δεν χρεώνεται με κόστος μεταφορικών. Αυτό σημαίνει πως η αντικαταβολή δεν υποστηρίζεται ως τρόπος πληρωμής. | Product: 50€ Gift Card Δωροεπιταγές για να κάνετε το πιο ξεχωριστό δώρο στα αγαπημένα σας πρόσωπα! Προσοχή: Καθώς η δωροεπιταγές αποστέλλονται στο email σας ηλεκτρονικά, το προϊόν δεν χρεώνεται με κόστος μεταφορικών. Αυτό σημαίνει πως η αντικαταβολή δεν υποστηρίζεται ως τρόπος πληρωμής. | Product: 25€ Gift Card Δωροεπιταγές για να κάνετε το πιο ξεχωριστό δώρο στα αγαπημένα σας πρόσωπα! Προσοχή: Καθώς η δωροεπιταγές αποστέλλονται στο email σας ηλεκτρονικά, το προϊόν δεν χρεώνεται με κόστος μεταφορικών. Αυτό σημαίνει πως η αντικαταβολή δεν υποστηρίζεται ως τρόπος πληρωμής. | Product: Κάλτσες #doyoudaresocks Digital Printed Casual ""Το παλιό...το ορθόδοξο"" (code 60080) Κάλτσα #doyoudaresocks by Dimi Socks Digital Printed casual ""Το παλιό...το ορθόδοξο"". Μια πολύ λεπτού πάχους κάλτσα εκτυπωμένη με ψηφιακό σχέδιο για να δίνετε μια πολύχρωμη νότα στην καθημερινότητα σας. Ενδείκνυται για διάφορες χρήσεις, για αθλητικές δραστηριότητες, καθημερινή εργασία μέχρι και περίπατο. Ανθεκτική και άνετη με ενίσχυση φτέρνας και μύτης για τη μεγαλύτερη μακροζωία της κάλτσας. -&gt;Φοριούνται κυρίως με παπούτσια κουστουμιού αλλά και αθλητικά&lt;- Προτερήματα - Καινοτομίες: #doyoudaresocks collection Πολύ λεπτή πλέξη Γυριστό λάστιχο, για καλό κράτημα στο πόδι Breath in system® Dry out technology® Antibacterial yarns Ενίσχυση φτέρνας-μύτης για τη μεγαλύτερη μακροζωία της κάλτσας 100% ελληνικό προϊόν Ενδείκνυται και για καθημερινή χρήση Νούμερα 35 έως 50 Μεγάλη ποικιλία σχεδίων | Product: Κάλτσες #doyoudaresocks Digital Printed SuperSport ""Το παλιό...το ορθόδοξο"" (code 70115) Κάλτσες ""Το παλιό...το ορθόδοξο"" #doyoudaresocks by Dimi Socks Digital Printed SuperSport. Μια μεσαίου πάχους αθλητική κάλτσα εκτυπωμένη με ψηφιακό σχέδιο για να δίνετε μια πολύχρωμη νότα στην καθημερινότητα σας. Ενδείκνυται για διάφορες χρήσεις, για αθλητικές δραστηριότητες, καθημερινή εργασία μέχρι και περίπατο. Ανθεκτική και άνετη με ενίσχυση σε όλο το πέλμα για τη μεγαλύτερη μακροζωία της κάλτσας, την απορρόφηση κραδασμών και την αποφυγή δυσοσμίας σε περίπτωση πολύωρης χρήσης ή έντονης γυμναστικής. -&gt;Φοριούνται κυρίως με αθλητικά παπούτσια&lt;- Προτερήματα - Καινοτομίες: #doyoudaresocks collection Πετσετέ εσωτερικό στην πατούσα για απορρόφηση κραδασμών Ζώνη ελαστικότητας και στην πατούσα για μέγιστο κράτημα Γυριστό λάστιχο, για καλό κράτημα στο πόδι Breath in system® Dry out technology® Antibacterial yarns Ενίσχυση σε όλο το πέλμα για τη μεγαλύτερη μακροζωία της κάλτσας 100% ελληνικό προϊόν Ενδείκνυται και για έντονη γυμναστική αλλά και καθημερινή χρήση Νούμερα 35 έως 50 Μεγάλη ποικιλία σχεδίων | Product: Κάλτσες #doyoudaresocks Digital Printed Casual PacMan (code 60083) Κάλτσα #doyoudaresocks by Dimi Socks Digital Printed casual PacMan. Μια πολύ λεπτού πάχους κάλτσα εκτυπωμένη με ψηφιακό σχέδιο για να δίνετε μια πολύχρωμη νότα στην καθημερινότητα σας. Ενδείκνυται για διάφορες χρήσεις, για αθλητικές δραστηριότητες, καθημερινή εργασία μέχρι και περίπατο. Ανθεκτική και άνετη με ενίσχυση φτέρνας και μύτης για τη μεγαλύτερη μακροζωία της κάλτσας. -&gt;Φοριούνται κυρίως με παπούτσια κουστουμιού αλλά και αθλητικά&lt;- Προτερήματα - Καινοτομίες: #doyoudaresocks collection Πολύ λεπτή πλέξη Γυριστό λάστιχο, για καλό κράτημα στο πόδι Breath in system® Dry out technology® Antibacterial yarns Ενίσχυση φτέρνας-μύτης για τη μεγαλύτερη μακροζωία της κάλτσας 100% ελληνικό προϊόν Ενδείκνυται και για καθημερινή χρήση Νούμερα 27 έως 50 Μεγάλη ποικιλία σχεδίων | Product: Κάλτσες #doyoudaresocks Digital Printed SuperSport Black Friday (code 70076) Κάλτσα #doyoudaresocks by Dimi Socks Digital Printed SuperSport. Μια μεσαίου πάχους αθλητική κάλτσα εκτυπωμένη με ψηφιακό σχέδιο για να δίνετε μια πολύχρωμη νότα στην καθημερινότητα σας. Ενδείκνυται για διάφορες χρήσεις, για αθλητικές δραστηριότητες, καθημερινή εργασία μέχρι και περίπατο. Ανθεκτική και άνετη με ενίσχυση σε όλο το πέλμα για τη μεγαλύτερη μακροζωία της κάλτσας, την απορρόφηση κραδασμών και την αποφυγή δυσοσμίας σε περίπτωση πολύωρης χρήσης ή έντονης γυμναστικής. -&gt;Φοριούνται κυρίως με αθλητικά παπούτσια&lt;- Προτερήματα - Καινοτομίες: #doyoudaresocks collection Πετσετέ εσωτερικό στην πατούσα για απορρόφηση κραδασμών Ζώνη ελαστικότητας και στην πατούσα για μέγιστο κράτημα Γυριστό λάστιχο, για καλό κράτημα στο πόδι Breath in system® Dry out technology® Antibacterial yarns Ενίσχυση σε όλο το πέλμα για τη μεγαλύτερη μακροζωία της κάλτσας 100% ελληνικό προϊόν Ενδείκνυται και για έντονη γυμναστική αλλά και καθημερινή χρήση Νούμερα 35 έως 50 Μεγάλη ποικιλία σχεδίων | Product: Κάλτσες #doyoudaresocks Digital Printed SuperSport Black & White Skulls (code 70035) Κάλτσα #doyoudaresocks by Dimi Socks Digital Printed SuperSport. Μια μεσαίου πάχους αθλητική κάλτσα εκτυπωμένη με ψηφιακό σχέδιο για να δίνετε μια πολύχρωμη νότα στην καθημερινότητα σας. Ενδείκνυται για διάφορες χρήσεις, για αθλητικές δραστηριότητες, καθημερινή εργασία μέχρι και περίπατο. Ανθεκτική και άνετη με ενίσχυση σε όλο το πέλμα για τη μεγαλύτερη μακροζωία της κάλτσας, την απορρόφηση κραδασμών και την αποφυγή δυσοσμίας σε περίπτωση πολύωρης χρήσης ή έντονης γυμναστικής. -&gt;Φοριούνται κυρίως με αθλητικά παπούτσια&lt;- Προτερήματα - Καινοτομίες: #doyoudaresocks collection Πετσετέ εσωτερικό στην πατούσα για απορρόφηση κραδασμών Ζώνη ελαστικότητας και στην πατούσα για μέγιστο κράτημα Γυριστό λάστιχο, για καλό κράτημα στο πόδι Breath in system® Dry out technology® Antibacterial yarns Ενίσχυση σε όλο το πέλμα για τη μεγαλύτερη μακροζωία της κάλτσας 100% ελληνικό προϊόν Ενδείκνυται και για έντονη γυμναστική αλλά και καθημερινή χρήση Νούμερα 35 έως 50 Μεγάλη ποικιλία σχεδίων | Product: Κάλτσες #doyoudaresocks Digital Printed SuperSport PacMan (code 70120) Κάλτσες PacMan #doyoudaresocks by Dimi Socks Digital Printed SuperSport. Μια μεσαίου πάχους αθλητική κάλτσα εκτυπωμένη με ψηφιακό σχέδιο για να δίνετε μια πολύχρωμη νότα στην καθημερινότητα σας. Ενδείκνυται για διάφορες χρήσεις, για αθλητικές δραστηριότητες, καθημερινή εργασία μέχρι και περίπατο. Ανθεκτική και άνετη με ενίσχυση σε όλο το πέλμα για τη μεγαλύτερη μακροζωία της κάλτσας, την απορρόφηση κραδασμών και την αποφυγή δυσοσμίας σε περίπτωση πολύωρης χρήσης ή έντονης γυμναστικής. -&gt;Φοριούνται κυρίως με αθλητικά παπούτσια&lt;- Προτερήματα - Καινοτομίες: #doyoudaresocks collection Πετσετέ εσωτερικό στην πατούσα για απορρόφηση κραδασμών Ζώνη ελαστικότητας και στην πατούσα για μέγιστο κράτημα Γυριστό λάστιχο, για καλό κράτημα στο πόδι Breath in system® Dry out technology® Antibacterial yarns Ενίσχυση σε όλο το πέλμα για τη μεγαλύτερη μακροζωία της κάλτσας 100% ελληνικό προϊόν Ενδείκνυται και για έντονη γυμναστική αλλά και καθημερινή χρήση Νούμερα 35 έως 50 Μεγάλη ποικιλία σχεδίων",
cmta1m83c00s6q8iygpp0rt7r,Epiploaivazoglou,Gift card - Έπιπλο Αϊβαζόγλου – |,NEEDS_REVIEW,https://epiploaivazoglou.gr/product-category/paidiko/cilek/gift-card/,https://epiploaivazoglou.gr/product-category/paidiko/cilek/gift-card,https://epiploaivazoglou.gr/product-category/paidiko/cilek/gift-card/,true,200,true,3efcb685f3591aeef2efc430faeeb0f322a6e3cbb8294ecc2d485df7b09201c1,Gift card – Έπιπλο Αϊβαζόγλου,,Gift card,,,
cmta1m8lp00s8q8iyl7iagrro,Epiplocasa,Gift Card - EpiploCasa.gr · Έπιπλα Ελληνικής Κατασκευής,NEEDS_REVIEW,https://epiplocasa.gr/product/gift-card/,https://epiplocasa.gr/product/gift-card,https://epiplocasa.gr/product/gift-card/,true,200,true,571d0901bd0604b0e29ea9ebd5ec70874a551a710f8ab012123825f4087ce64d,Gift Card - EpiploCasa.gr · Έπιπλα Ελληνικής Κατασκευής · Παράδοση σε Ελλάδα και Κύπρο,Χάρισε μια ΚΑΡΤΑ ΔΩΡΟΥ στα αγαπημένα σου πρόσωπα,Gift Card,Search | Εγγραφή στο Newsletter,Product: Gift Card Χάρισε μια ΚΑΡΤΑ ΔΩΡΟΥ στα αγαπημένα σου πρόσωπα,
cmta1m93500saq8iycjty6l3s,Flashfashion,Gift Card | FLASH FASHION,NEEDS_REVIEW,https://www.flashfashion.shop/gift-card,https://flashfashion.shop/gift-card,https://www.flashfashion.shop/gift-card,true,200,true,8f482cf7eb1da5ead845c7e46cdfef068f311853ca295e4af96e40644dedf1e7,Gift Card | FLASH FASHION,,Ηλεκτρονική Δωροκάρτα,E GIFT CARD,Product: Ηλεκτρονική Δωροκάρτα For everything and everyone! Επιλέξτε ένα ποσό και γράψτε ένα μήνυμα για να κάνετε αυτό το δώρο πιο προσωπικό.,
cmta1m9k500scq8iyuyu7g8dp,Inandela,Inandela Gift Card,NEEDS_REVIEW,https://www.inandela.gr/collections/gift-card%F0%9F%8E%80,https://inandela.gr/collections/gift-card%F0%9F%8E%80,https://www.inandela.gr/collections/gift-card%F0%9F%8E%80,true,200,true,ec9e5b2988289efaa0c592b90613eede5776cffa812ce2715d6de459b519f5af,Gift Card🎀 – Inandela Boutique,Inandela Boutique,Συλλογή: Gift Card🎀,Το στοιχείο προστέθηκε στο καλάθι σας | GIFT CARD🎀 | GIFT CARD🎀 | Subscribe to our email & stay tuned for our super offers! 💌,,
cmta1ma4m00seq8iy71vkx6rw,Lidon,Lidon Gift Card,NEEDS_REVIEW,https://lidon.gr/product/gift-card/,https://lidon.gr/product/gift-card,https://lidon.gr/product/gift-card/,true,200,true,4f44bae4a2dcf707ce5bbf156f20ad186feeb3656a1836194adc17893148aa85,Gift Card - Lidon Jewellery,"Δεν ξέρεις τι δώρο να κάνεις σε ένα αγαπημένο σου πρόσωπο; Mπορείς να του χαρίσεις μία Gift Card ώστε να κάνει μόνος του τις αγορές του, με προϊόντα της επιλογής του!",Gift Card,Custom Order – Evil eye Charms | Υπηρεσία Box Now | SIZE GUIDE,"Product: Gift Card - Lidon Jewellery Δεν ξέρεις τι δώρο να κάνεις σε ένα αγαπημένο σου πρόσωπο; Mπορείς να του χαρίσεις μία Gift Card ώστε να κάνει μόνος του τις αγορές του, με προϊόντα της επιλογής του!",
cmta1maoe00sgq8iykpfadorv,Littlesubmarine,Littlesubmarine Gift Card,NEEDS_REVIEW,https://www.littlesubmarine.gr/gift-card-baby-swimming/,https://littlesubmarine.gr/gift-card-baby-swimming,,,,false,,,,,,,ROBOTS_DISALLOWED
cmta1mb9j00siq8iygf2xex9r,Mamagalia,Mamagalia Gift Card,NEEDS_REVIEW,https://mamagalia.gr/products/gift-card,https://mamagalia.gr/products/gift-card,https://mamagalia.gr/products/gift-card,true,200,true,e655950d8d3d263d95b12df0920154dc01c32236c16c8aaadb29623accb55882,Gift Card,A little gift full of love,Gift Card,Σχετικά προϊόντα | Newsletter | Επικοινωνία,Product: Gift Card - €10.00 | Product: Gift Card - €25.00 | Product: Gift Card - 40.00 | Product: Gift Card - €50.00 | Product: Gift Card - €100.00,
cmta1mbsx00skq8iyktw9zbcx,Olive Era,Olive Era Gift Card,NEEDS_REVIEW,https://www.olive-era.gr/products/gift-card,https://olive-era.gr/products/gift-card,https://www.olive-era.gr/products/gift-card,true,200,true,0483818d3d1a052cc4cdc7f1acb229d7aedc76fd8a2dbe96276a1014401c7640,Gift card – Olive era,Gift card for your friends,Gift card,"Hand & Body wash with bio olive oil & Mandarin, lime & basil | Hair wash with bio olive oil, mandarin, lime & basil | Hand & Body Lotion with bio olive oil & Mandarin, lime & basil | Hand & body wash with bio olive oil & mountain tea | Hair conditioner with bio olive oil, mandarin, lime & basil",,
cmta1mccl00smq8iyn3lolob8,Pdltrendz,Pdltrendz Gift Card,NEEDS_REVIEW,https://pdltrendz.gr/pages/gift-cards,https://pdltrendz.gr/pages/gift-cards,https://pdltrendz.gr/pages/gift-cards,true,200,true,b98647bc1de97f75e0fb110b0414fb48b970143ecf45967d1079c73961ccc48a,ΔΩΡΟΚΑΡΤΕΣ – PDL TRENDZ,"Υπάρχουν δύο διαθέσιμα ποσά δωροκάρτας: 20€ και 50€, τα οποία μπορούν να αγοραστούν από οποιονδήποτε πελάτη. Οι δωροκάρτες αγοράζονται αποκλειστικά με ηλεκτρονική πληρωμή (δεν υποστηρίζεται αντικαταβολή) και μπορούν να μεταφερθούν σε τρίτο πρόσωπο ως δώρο. Με την ολοκλήρωση της πληρωμής, η δωροκάρτα αποστέλλεται άμεσα",ΔΩΡΟΚΑΡΤΕΣ,Join us on Instagram | Shop the look | Choose Options | Join Our Team | Social | TERMS OF USE,,
cmta1mcug00soq8iyorzvwm8u,Sacjeans,Sacjeans Gift Card,NEEDS_REVIEW,https://sacjeans.gr/product/gift-card/,https://sacjeans.gr/product/gift-card,https://sacjeans.gr/product/gift-card/,true,200,true,d9fc5f28c394af4ec0983cf9618637e9e0cf968fb737ac94d70b8ef40a582e94,Gift card - Sac & Co,,Gift card,Set an amount | Delivery info | Related products | Lima Slouchy Black | Domna Mid Blue | Domna Platinum Grey | Cassie Light Blue | Blossom Light Blue | Eden Mid Blue | Aria Bikini Light Blue | Veronica Jacket Mid Blue,,
cmta1mdb500sqq8iyhy20zsrp,Saltymoon,Saltymoon Gift Card,NEEDS_REVIEW,https://www.saltymoon.gr/el/product-category/giftcards/,https://saltymoon.gr/el/product-category/giftcards,https://www.saltymoon.gr/el/product-category/giftcards/,true,200,true,3afa7b84e9175eea16250be073e45794216373a162acaf917e715d062e81d0a1,Gift Card – Salty Moon,,,Salty Gift Card,,
cmta1mdsk00ssq8iy40jbzw02,Slalomshop,SlalomShop.gr - Δωροκάρτα,NEEDS_REVIEW,https://slalomshop.gr/gift-cards/,https://slalomshop.gr/gift-cards,https://slalomshop.gr/gift-cards/,true,200,true,8222f539bf99ef851a9c1a4c33e1c8f1ff5ea7bb46c274b3f0fd3e73d4ca4429,Gift Cards - SlalomShop.gr,,,Δωροκάρτα | Το προϊόν προστέθηκε στο καλάθι σας,,
cmta1me9100suq8iyfx2gcou6,Smart Tap,Gift Card Smart-Tap,NEEDS_REVIEW,https://www.smart-tap.gr/products/gift-card-smart-tap,https://smart-tap.gr/products/gift-card-smart-tap,https://www.smart-tap.gr/products/gift-card-smart-tap,true,200,true,5090da8be89022f06b58e39dd7f997d896548c15e84b49c2448d6eaec3671904,Gift Card Smart-Tap,Προσφέρετε την καινοτομία των Smart-Tap ως δώρο και αφήστε ανεξίτηλο αποτύπωμα. Δώστε την ευκαιρία στους αγαπημένους σας να ανακαλύψουν τη μελλοντική τεχνολογία επικοινωνίας με ένα Gift Card που εντυπωσιάζει!,Gift Card Smart-Tap,,"Product: Gift Card Smart-Tap Με το Gift Card Smart-Tap, προσφέρετε στους αγαπημένους σας την ευκαιρία να ανακαλύψουν τη μελλοντική τεχνολογία επικοινωνίας. Δώστε τους την ευκαιρία να ανακαλύψουν τον κόσμο των Smart-Tap και να επωφεληθούν από τη σύγχρονη τεχνολογία. Το Gift Card Smart-Tap επιτρέπει στον τυχερό παραλήπτη να επιλέξει το προϊόν Smart-Tap που τον ενδιαφέρει περισσότερο. Είναι το τέλειο δώρο για εκείνους που αναζητούν το μέλλον στην επικοινωνία και τη δικτύωση. Επιλέξτε την καινοτομία, επιλέξτε την άνεση, επιλέξτε το Gift Card Smart-Tap! Τα προϊόντα Smart-Tap αλλάζουν τον τρόπο που ανταλλάσσουμε πληροφορίες και δημιουργούμε επαγγελματικές συνδέσεις. Με τη χρήση της τεχνολογίας NFC, αυτές οι κάρτες και ετικέτες επιτρέπουν την αμφίδρομη επικοινωνία με τον ψηφιακό κόσμο, προσφέροντας έναν απλό και σύγχρονο τρόπο να μοιράζεστε πληροφορίες, να προωθείτε την επιχείρησή σας και να δημιουργείτε νέες σχέσεις.",
cmta1mepx00swq8iyfxeq5ejv,Tinytoyshop,Gift Card - Tiny Toy Shop,NEEDS_REVIEW,https://www.tinytoyshop.gr/products/gift-card,https://tinytoyshop.gr/products/gift-card,https://www.tinytoyshop.gr/products/gift-card,true,200,true,d8002d1dfeb6a96dd7e488d27f0d7623f3c4738a285d90f00313d3cace9f5eb9,Gift Card – Tiny Toy Shop,Your friend can shop in our webshop using the code of the card or in our physical shop in Thessaloniki. Gift cards are delivered by email and contain instructions to redeem them at checkout. Our gift cards have no additional processing fees.,Gift Card,Just added to your cart,Product: Gift Card Your friend can shop in our webshop using the code of the card or in our physical shop in Thessaloniki. Gift cards are delivered by email and contain instructions to redeem them at checkout. Our gift cards have no additional processing fees.,
cmta1mf5900syq8iyejmu80s9,1art,Gift Cards,VERIFIED,https://1art.gr/,https://1art.gr/,,,,false,,,,,,,FETCH_FAILED
cmta1mfo100t0q8iyejb505cp,Almarspa,Gift Card – Almar Spa,NEEDS_REVIEW,https://almarspa.gr/product/gift-card/,https://almarspa.gr/product/gift-card,https://almarspa.gr/product/gift-card/,true,200,true,c64e262f6a9e2cb1cc4cbabb336215d07afc8339eaafc0668c95f9971e070f16,Gift Card – Almar Spa,,Almar Spa & Hammam Gift Card,,Product: Gift Card,
cmta1mgb500t2q8iyybmggkym,Andreoueshop,Andreoueshop Gift Card,NEEDS_REVIEW,https://andreoueshop.gr/product/gift-card/,https://andreoueshop.gr/product/gift-card,https://andreoueshop.gr/product/gift-card/,true,200,true,9ec23a66c5321983f1b578c4cb5c10dd3f4fabeff4d55fe787655907882bd0eb,Gift Card - andreoueshop,,Gift Card,Σχετικά προϊόντα | ΥΓΡΟ ΤΟΥΑΛΕΤΑΣ AQUA KEM BLUE CONCENTRATED 0.78L | MUNKEES FLAT WIREGATE CARABINER – 3251,Product: Gift Card - andreoueshop,
cmta1mgrt00t4q8iy7nvjqpjv,Anubis,Gift Card Archives,VERIFIED,https://anubis.gr/,https://anubis.gr/,https://anubis.gr/,true,200,true,712c180b1af5411e05b17faff7e346abd415116c426bdf1e6ea7aaddbef11d0e,Αρχική - Εκδόσεις Anubis,"Oι Eκδόσεις Anubis ιδρύθηκαν το 1991 και έχουν καθιερωθεί μεταξύ των δυναμικότερων ελληνικών εκδοτικών οίκων, εκδίδοντας πληθώρα βιβλίων και graphic novels.",,ΝΕΕΣ ΚΥΚΛΟΦΟΡΙΕΣ | BEST SELLERS | ΚΟΡΥΦΑΙΑ GRAPHIC NOVELS | Ο Απιθανος Κοσμος της Peppa | αγαπημενα παιδικα βιβλια | Σύνδεση | Εγγραφή,,
cmta1mhdg00t6q8iyne0gzmhv,Army Market,Army Market Gift Card,NEEDS_REVIEW,https://army-market.gr/gift-card,https://army-market.gr/gift-card,https://army-market.gr/gift-card,true,200,true,936f8cf6f47aa7fec7cd7684e094992f8bff93853b9fd5aa2906191ba2dd5f44,Army-Market,,,Καλάθι αγορών,,
cmta1mhwp00t8q8iyp2up25jv,Athenscentre,Gift voucher,VERIFIED,https://athenscentre.gr/,https://athenscentre.gr/,https://athenscentre.gr/,true,200,true,da0789924b11e21a7d89d29824b493139a7e097e88497675c6cb786d104d5a94,The Athens Centre,Welcome to The Athens Centre Welcome to The Athens Centre Welcome to The Athens Centre Welcome to The Athens Centre Welcome to The Athens Centre Modern Greek Program Modern Greek Program University Programs University Programs University Programs Cultural Events Cultural Events The Athens Centre is an educational organization founded in 1969 to sponsor academic and,The Athens Centre,The Athens Centre is an educational organization founded in 1969 to sponsor academic and cultural activities in Greece. | Announcements | Book reading of Sheila Armstrong’s novel Falling Animals | SURVIVAL GREEK – New course offering! | Tenia Christopoulos in conversation with Sofka Zinovieff | Book Presentation | University programs | Modern Greek language program | Cultural Program | The Athens Centre is an educational organization founded in 1969 to sponsor academic and cultural activities in Greece.,,
