status,giftCardId,merchantName,giftCardTitle,occasionSlug,relevance,evidenceSurface,evidenceSnippet,officialUrl,reason,actionId
REVIEW,cmta1j6rb00fwq8iyoium168p,Pargaoro,ΔΩΡΟΚΑΡΤΑ - pargaoro.gr,for-kids,80,OFFICIAL_BODY_PROXIMITY,ewsletter newsletter newsletter submit email κατηγοριες χρυσα κοσμηματα γαμος βαπτιση ρολογια παιδικο κοσμημα προσφορες δωροκαρτα πληροφοριες πληροφοριες πληροφοριες πολιτικη επιστροφων πληρωμη αποστολη οροι χρησης επι,https://www.pargaoro.gr/dorokarta-c-79.html,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb77h85002vdkiyrade1jng,Pentavras Kes,Αγοράστε μία Δωροεπιταγή,birthday,80,OFFICIAL_BODY_PROXIMITY,λοκληρωθει η πληρωμη σας ονομα παραληπτη e mail παραληπτη το ονομα σας το e mail σας θεμα δωροεπιταγης γενεθλια γενικο χριστουγεννα μηνυμα ποσο αποδεχομαι οτι η αξια των δωροεπιταγων δεν επιστρεφεται σ,https://www.pentavras-kes.gr/account/voucher,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb77h85002vdkiyrade1jng,Pentavras Kes,Αγοράστε μία Δωροεπιταγή,christmas,80,OFFICIAL_BODY_PROXIMITY,λοκληρωθει η πληρωμη σας ονομα παραληπτη e mail παραληπτη το ονομα σας το e mail σας θεμα δωροεπιταγης γενεθλια γενικο χριστουγεννα μηνυμα ποσο αποδεχομαι οτι η αξια των δωροεπιταγων δεν επιστρεφεται συνεχεια ο λογαριασμο,https://www.pentavras-kes.gr/account/voucher,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta1guky0076q8iyyrgj7o17,Petradi,Όροι χρήσης δωροκάρτας,wedding,80,OFFICIAL_BODY_PROXIMITY,111 47 ελλαδα επικοινωνια info petradi com gr 30 210 2931 260 κατηγοριεσκοσμηματα ρολογια γαμος βαπτιση γεννηση αντικειμενα χρησιμαολα τα προιοντα ο λογαριασμος μου gift card η ιστορια μας υπηρεσιες επικοινωνια εξυπηρετησηλιστα επιθυμιων αποστολες επιστροφες ανιχν,https://www.petradi.com.gr/product/giftcard/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta1guky0076q8iyyrgj7o17,Petradi,Όροι χρήσης δωροκάρτας,christening,80,OFFICIAL_BODY_PROXIMITY,ελλαδα επικοινωνια info petradi com gr 30 210 2931 260 κατηγοριεσκοσμηματα ρολογια γαμος βαπτιση γεννηση αντικειμενα χρησιμαολα τα προιοντα ο λογαριασμος μου gift card η ιστορια μας υπηρεσιες επικοινωνια εξυπηρετησηλιστα επιθυμιων αποστολες επιστροφες ανιχν,https://www.petradi.com.gr/product/giftcard/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta1jaht00gcq8iyymttuqej,Playroot,Δωροκάρτα,birthday,80,OFFICIAL_BODY_PROXIMITY,απροσκοπτη και ευχαριστη εμπειρια αγορων ανεξαρτητα απο την περισταση ειτε προκειται για γενεθλια διακοπες η οποιαδηποτε ιδιαιτερη στιγμη που αξιζει να γιορτασετε η δωροκαρτα μας ειναι το απολυτο εισιτηριο στη χαρα χαριστε σημερα στο μικρο σας το δωρο της επιλογη,https://playroot.gr/product/giftcard/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta5nwz8001x54iybk0fzt5z,Purity Vision COM,Purity Vision COM Gift Card,for-her,80,OFFICIAL_BODY_PROXIMITY,ος φαγητο ποτα λαδι καρυδας βουτυρο καριτε ανθονερα καφες δωρα ιδεες για δωρα για εκεινον για εκεινη για τη μαμα για τη γιαγια για φιλο κατω απο 10 eur δωρα για δασκαλο κατω απο 20 eur κατω απο 40 eur κατω απο 80 eur δωροεπιταγες φυσικα δωροκουπονια ηλεκτρονικα δωροκουπονια σετ αξιας σετ δωρων σετ δωρων σετ αξιων δη,https://www.purityvision.gr/products/gift-card-60-eur,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb77kk9003ddkiyhamgukvo,SUN ΦΛΕΡΤ,SUN ΦΛΕΡΤ - Gift Card,birthday,80,OFFICIAL_BODY_PROXIMITY,celebrate someone special with a gift that shines as bright as they do whether it's for a birthday a thank you or just because the sun φλερτ gift card is the perfect way to let them choose their ideal look delivered instantly via email rede,https://sunflirt.gr/product/gift-card/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb77kk9003ddkiyhamgukvo,SUN ΦΛΕΡΤ,SUN ΦΛΕΡΤ - Gift Card,thank-you,80,OFFICIAL_BODY_PROXIMITY,omeone special with a gift that shines as bright as they do whether it's for a birthday a thank you or just because the sun φλερτ gift card is the perfect way to let them choose their ideal look delivered instantly via email rede,https://sunflirt.gr/product/gift-card/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb77kk9003ddkiyhamgukvo,SUN ΦΛΕΡΤ,SUN ΦΛΕΡΤ - Gift Card,just-because,80,OFFICIAL_BODY_PROXIMITY,l with a gift that shines as bright as they do whether it's for a birthday a thank you or just because the sun φλερτ gift card is the perfect way to let them choose their ideal look delivered instantly via email rede,https://sunflirt.gr/product/gift-card/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta1jdf100goq8iymwne5top,Sandglass,Δωροκάρτα - Sandglass.gr by Ammos & Gyali,christmas,80,OFFICIAL_BODY_PROXIMITY,επικοινωνια σχετικα με μας εισοδος 00 αρχικη προιοντα βρεφαναπτυξη πασχαλινα καλοκαιρινα χριστουγεννιατικα προσφορες επικοινωνια πασχαλινα καλοκαιρινα χριστουγεννιατικα προσφορες επικοινωνια αρχικηκαταστημαδιαφοραδωροκαρτα sandglass δωροκαρτα sandglass δωροκαρτα sandglass δισκος set 3 χρυσο μεταλλο 20x12x0 5cm,https://www.sandglass.gr/product/gift-card/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta1jdf100goq8iymwne5top,Sandglass,Δωροκάρτα - Sandglass.gr by Ammos & Gyali,easter,80,OFFICIAL_BODY_PROXIMITY,ρχικη προιοντα βρεφαναπτυξη πασχαλινα καλοκαιρινα χριστουγεννιατικα προσφορες επικοινωνια πασχαλινα καλοκαιρινα χριστουγεννιατικα προσφορες επικοινωνια αρχικηκαταστημαδιαφοραδωροκαρτα sandglass δωροκαρτα sandglass δωροκαρτα sandglass δισκος set 3 χρυσο μεταλλο 20x12x0 5cm 25x15x0 5cm 29 5 17 5 0 5cm δωροκαρτα s,https://www.sandglass.gr/product/gift-card/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb77ju00039dkiy0c3cnw1w,Sanopwleio,Αγοράστε μία Δωροεπιταγή,birthday,80,OFFICIAL_BODY_PROXIMITY,λοκληρωθει η πληρωμη σας ονομα παραληπτη e mail παραληπτη το ονομα σας το e mail σας θεμα δωροεπιταγης birthday christmas general μηνυμα ποσο αποδεχομαι οτι η αξια των δωροεπιταγων δεν επιστρεφεται συν,https://www.sanopwleio.gr/account/voucher,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb77ju00039dkiy0c3cnw1w,Sanopwleio,Αγοράστε μία Δωροεπιταγή,christmas,80,OFFICIAL_BODY_PROXIMITY,λοκληρωθει η πληρωμη σας ονομα παραληπτη e mail παραληπτη το ονομα σας το e mail σας θεμα δωροεπιταγης birthday christmas general μηνυμα ποσο αποδεχομαι οτι η αξια των δωροεπιταγων δεν επιστρεφεται συνεχεια ο λο,https://www.sanopwleio.gr/account/voucher,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta1nqfr00y0q8iyq52gta2b,Sbokos,Gift cards,easter,80,OFFICIAL_BODY_PROXIMITY,νια κλαδια δεντρα κρεμαστα στολιδια μπαουλα καλαθια διακοσμητικα γουρια κορδελες υφασματα πασχαλινα catering προσφορες νεες αφιξεις gift cards αρχικηgift cards woodmart e gift card purchase online and the e gift card is sent straight to their inbox purchase e gift cards up to 1 000 in value buy now woodma,https://sbokos.gr/gift-cards/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb62s09001z94iy1ofsp7v6,Serkos,Serkos Gift Card,wedding,80,OFFICIAL_BODY_PROXIMITY,lighters leather keychains worry beads pens moneyclips hide wrapper make it personal all gift card love marriage wedding bands wedding wreaths baby all safety pins christening gifts bonbonniere baptism favors gift menu banne,https://www.serkos.gr/en/gift-card?srsltid,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb62s09001z94iy1ofsp7v6,Serkos,Serkos Gift Card,christening,80,OFFICIAL_BODY_PROXIMITY,lighters leather keychains worry beads pens moneyclips hide wrapper make it personal all gift card love marriage wedding bands wedding wreaths baby all safety pins christening gifts bonbonniere baptism favors gift menu banners watches brands rolex tudor breitling longines baume mercier bell,https://www.serkos.gr/en/gift-card?srsltid,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta5nxp2002154iym24cxgfr,Shine4ever.gr,Gift Voucher - Shine4ever.gr,wedding,80,OFFICIAL_BODY_PROXIMITY,nterest navigation homeblogproductsshoesbaby pacifiersmaternity braceletsilver guitar pickwedding favorschristeningjewelrybaby rattlestoyspetssportsengravinghow to ordere shopgift vouchercontact usabout ushomeblogproductsshoesbaby pacifiersmaternity braceletsilver guitar pickw,https://shine4ever.gr/en/gift_voucher/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta5nxp2002154iym24cxgfr,Shine4ever.gr,Gift Voucher - Shine4ever.gr,christening,80,OFFICIAL_BODY_PROXIMITY,tion homeblogproductsshoesbaby pacifiersmaternity braceletsilver guitar pickwedding favorschristeningjewelrybaby rattlestoyspetssportsengravinghow to ordere shopgift vouchercontact usabout ushomeblogproductsshoesbaby pacifiersmaternity braceletsilver guitar pickw,https://shine4ever.gr/en/gift_voucher/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb6v334003q3giysxf9hqnj,Smarten,Δωροκάρτα,christening,80,OFFICIAL_BODY_PROXIMITY,σταυροιαλυσιδεςδιαφοραπαιδικα κοσμηματαβραχιολιακολιεσκουλαρικιαπαραμανεςμενταγιοναλυσιδεςβαπτισηκοριτσιαγοριγαμοςμονοπετραβερεςσειρεcollectionsjoylovedesirecameodisneysparklefortuneharmonyechoes of greecelollipopssimplicityexclusiveγουριαwolfδωροκαρταη εταιρεια μαςεπικοινωνια κοσμηματα new arrivalsbest sellersβραχιολιαδαχτυλιδιασκουλαρικι,https://www.smarten.gr/katigoria/dorokarta/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta1ntm900ycq8iy3qr4gnvr,Spaniriides,Gift card - https://www.spaniriides.com.gr,name-day,80,OFFICIAL_BODY_PROXIMITY,ette προτασεις για ζευγαρια eshop special προσφορες καταστηματα επικοινωνια καλεστε μας 0 gift card κανε ενα δωρο στον εαυτο σου η σε ενα αγαπημενο σου προσωπο με μια θεραπεια προσωπου η σωματος αγορασε μια ονομαστικη καρτα δωρου με το ποσο της επιλογης σου και ασε το αγαπημενο σου προσωπο να την εξαργυρωσ,https://www.spaniriides.com.gr/product/gift-card/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta1fza40049q8iyylawabqi,Stan & Stefan,Stan & Stefan δωροκάρτα,easter,80,OFFICIAL_BODY_PROXIMITY,lection 248 στοιχεια summerish 115 στοιχεια deal boxes 4 στοιχεια κοσμηματα 3152 στοιχεια easter season 123 στοιχεια summer sales 43 στοιχεια summer essentials 47 στοιχεια colourful summer 133 στοιχεια gift card 2 στοιχεια bazaar 20 στοιχεια mother's day 195 στοιχεια gold silver 67 στοιχεια νεες παρα,https://www.stan-stefan.gr/gr/gift-card.html,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta1fza40049q8iyylawabqi,Stan & Stefan,Stan & Stefan δωροκάρτα,mothers-day,80,OFFICIAL_BODY_PROXIMITY,χεια summer sales 43 στοιχεια summer essentials 47 στοιχεια colourful summer 133 στοιχεια gift card 2 στοιχεια bazaar 20 στοιχεια mother's day 195 στοιχεια gold silver 67 στοιχεια νεες παραλαβες σε κοσμηματα 20 στοιχεια campaigns 14,https://www.stan-stefan.gr/gr/gift-card.html,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb78bqw0074dkiyvvhnv4d4,Stemalaser,Stemalaser Gift Card,birthday,80,OFFICIAL_BODY_PROXIMITY,al 500 characters remaining delivery date up to a year from today design προεπιλογη happy birthday επετειος congratulations εορταστικο χριστουγεννα valentine's preview quantity 1 1 to each recipient quantity gift card quantity add to cart περιγραφη give something truly special give confidence care and smoo,https://stemalaser.gr/en/product/gift-card-2/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb78bqw0074dkiyvvhnv4d4,Stemalaser,Stemalaser Gift Card,anniversary,80,OFFICIAL_BODY_PROXIMITY,aracters remaining delivery date up to a year from today design προεπιλογη happy birthday επετειος congratulations εορταστικο χριστουγεννα valentine's preview quantity 1 1 to each recipient quantity gift card quantity add to cart περιγραφη give something truly special give confidence care and smoo,https://stemalaser.gr/en/product/gift-card-2/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb78bqw0074dkiyvvhnv4d4,Stemalaser,Stemalaser Gift Card,christmas,80,OFFICIAL_BODY_PROXIMITY,to a year from today design προεπιλογη happy birthday επετειος congratulations εορταστικο χριστουγεννα valentine's preview quantity 1 1 to each recipient quantity gift card quantity add to cart περιγραφη give something truly special give confidence care and smoo,https://stemalaser.gr/en/product/gift-card-2/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb78bqw0074dkiyvvhnv4d4,Stemalaser,Stemalaser Gift Card,valentines,80,OFFICIAL_BODY_PROXIMITY,m today design προεπιλογη happy birthday επετειος congratulations εορταστικο χριστουγεννα valentine's preview quantity 1 1 to each recipient quantity gift card quantity add to cart περιγραφη give something truly special give confidence care and smoo,https://stemalaser.gr/en/product/gift-card-2/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb7i5bs001f04iyz8mjtcii,Sunrisemykonos,Gift Cards,wedding,80,OFFICIAL_BODY_PROXIMITY,room dining explore mykonos gallery location services concierge pool beach private beach weddings and events spa wellness spa wellness sustainability family legacy magazine gift cards contact book your stay myconiansunrise close check in out please select date rooms 1 gue,https://www.sunrisemykonos.com/gift-cards/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta1jm6i00hoq8iy9v4u5xg5,T Support,Ηλεκτρονική Δωροκάρτα,birthday,80,OFFICIAL_BODY_PROXIMITY,ς δωρεαν παραδοση εντος αθηνων απο 80 ευρω με δικα μας μεταφορικα μεσα αρχικη ηλεκτρονικη δωροκαρτα ηλεκτρονικη δωροκαρτα gift card ψαχνεις ενα δωρο για εναν φιλο η φιλη σου εχει καποιο αγαπημενο σου προσωπο γιορτη η γενεθλια η απλως θελεις να κανεις ενα ωραιο δωρο χωρις συγκεκριμενη αφορμη συμπληρωσε τωρα τη φορμ,https://t-support.gr/egift-card,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta1l8s900ocq8iygll1sq7o,Theloftchalkida,Δωροκάρτα,easter,80,OFFICIAL_BODY_PROXIMITY,λατιερες ποτηρια σουπλα σουβερ τεχνητα φυτα κατασκευες λουλουδια μπουκετα φυτα σε γλαστρα πασχαλινα διακοσμητικα λαμπαδες προσφορες δωροκαρτα σχετικα projects επικοινωνια αγαπημενα συνδεση εγγραφη καλαθι αγορων κλεισιμο δωρεαν μετ,https://theloftchalkida.gr/product/e-gift-card/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta1m3dd00roq8iybqsttwll,Themagicbox,Themagicbox Gift Card,christmas,80,OFFICIAL_BODY_PROXIMITY,τες φαγητου lunch bags φαγητοδοχεια lunch box αξεσουαρ φαγητου kids essentials γουρια '24 xmas collection gift card halloween προιοντα ψηφιακης εκτυπωσης,https://www.themagicbox.gr/product-category/gift-card/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta1jq9i00i4q8iybfdyv8r1,Theocreations,Δωροκάρτα,birthday,80,OFFICIAL_BODY_PROXIMITY,skip to content αρχικη σχετικα με εμας υπηρεσιες επικοινωνια δωροκαρτααρχικη δωροκαρτα γενεθλια γιορτες επετειος η απλα shopping καντε το καλυτερο δωρο στα αγαπημενα σας προσωπα χαριστε,https://theocreations.gr/dorokarta/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta1jq9i00i4q8iybfdyv8r1,Theocreations,Δωροκάρτα,anniversary,80,OFFICIAL_BODY_PROXIMITY,skip to content αρχικη σχετικα με εμας υπηρεσιες επικοινωνια δωροκαρτααρχικη δωροκαρτα γενεθλια γιορτες επετειος η απλα shopping καντε το καλυτερο δωρο στα αγαπημενα σας προσωπα χαριστε τους μια η και π,https://theocreations.gr/dorokarta/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta1nxhd00ysq8iy4egocjgs,Treasurebox,Gift Card - Treasure Box,mothers-day,80,OFFICIAL_BODY_PROXIMITY,muses διοσκουροι διοσκουροι universe collection universe collection easter pop easter pop γιορτη της μητερας γιορτη της μητερας following the sun following the sun feels like summer feels like summer ιστορια story αρχικη gift card gift card gift card gift card τυπος προιοντος product type gift card θελετε να χαρισετε ε,https://www.treasurebox.gr/products/gift-card,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb77ni3003sdkiyl9m6uyo5,Tresjoli,Αγοράστε μία Δωροεπιταγή,birthday,80,OFFICIAL_BODY_PROXIMITY,λοκληρωθει η πληρωμη σας ονομα παραληπτη e mail παραληπτη το ονομα σας το e mail σας θεμα δωροεπιταγης birthday christmas general μηνυμα ποσο αποδεχομαι οτι η αξια των δωροεπιταγων δεν επιστρεφεται καν,https://www.tresjoli.gr/index.php/?route=account/voucher,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb77ni3003sdkiyl9m6uyo5,Tresjoli,Αγοράστε μία Δωροεπιταγή,christmas,80,OFFICIAL_BODY_PROXIMITY,λοκληρωθει η πληρωμη σας ονομα παραληπτη e mail παραληπτη το ονομα σας το e mail σας θεμα δωροεπιταγης birthday christmas general μηνυμα ποσο αποδεχομαι οτι η αξια των δωροεπιταγων δεν επιστρεφεται καντε εγγραφη,https://www.tresjoli.gr/index.php/?route=account/voucher,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb77nwo003udkiy9wf8eyjq,Trimis,Αγοράστε μία Δωροεπιταγή,birthday,80,OFFICIAL_BODY_PROXIMITY,λοκληρωθει η πληρωμη σας ονομα παραληπτη e mail παραληπτη το ονομα σας το e mail σας θεμα δωροεπιταγης birthday christmas general μηνυμα ποσο αποδεχομαι οτι η αξια των δωροεπιταγων δεν επιστρεφεται συν,https://www.trimis.com.gr/account/voucher,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb77nwo003udkiy9wf8eyjq,Trimis,Αγοράστε μία Δωροεπιταγή,christmas,80,OFFICIAL_BODY_PROXIMITY,λοκληρωθει η πληρωμη σας ονομα παραληπτη e mail παραληπτη το ονομα σας το e mail σας θεμα δωροεπιταγης birthday christmas general μηνυμα ποσο αποδεχομαι οτι η αξια των δωροεπιταγων δεν επιστρεφεται συνεχεια ο λο,https://www.trimis.com.gr/account/voucher,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta1gzev007oq8iyr3kfe0e4,Tsinekidis,Δωροκάρτα,wedding,80,OFFICIAL_BODY_PROXIMITY,0 303μ αλεξανδρου 2 653 02 καβαλα 30 2510 225 702 info tsinekidis gr καταλογοςκοσμημαρολοιγαμοςβαπτισηπροσφορες κοσμηματωνπροσφορες ρολογιωνδωροκαρταπληροφοριεςτροποι αποστοληςτροποι πληρωμηςπολιτικη επιστροφωνοροι χρησηςπολιτικη απορρητο,https://tsinekidis.gr/product/dwrokarta/dorokarta/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta1gzev007oq8iyr3kfe0e4,Tsinekidis,Δωροκάρτα,christening,80,OFFICIAL_BODY_PROXIMITY,μ αλεξανδρου 2 653 02 καβαλα 30 2510 225 702 info tsinekidis gr καταλογοςκοσμημαρολοιγαμοςβαπτισηπροσφορες κοσμηματωνπροσφορες ρολογιωνδωροκαρταπληροφοριεςτροποι αποστοληςτροποι πληρωμηςπολιτικη επιστροφωνοροι χρησηςπολιτικη απορρητο,https://tsinekidis.gr/product/dwrokarta/dorokarta/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta5nziq002a54iyxymjif5e,VapeLux,Δωροκάρτα | VapeLux,birthday,80,OFFICIAL_BODY_PROXIMITY,στους αγαπημενους σας τη δυνατοτητα να επιλεξουν μονοι τους αυτο που πραγματικα θελουν η δωροκαρτα του καταστηματος μας ειναι η ιδανικη λυση για καθε περισταση γενεθλια γιορτες επετειους η απλα για να δειξετε την εκτιμηση σας πλεονεκτηματα διατιθεται σε διαφ,https://vapelux.gr/product/gift-card/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta5nziq002a54iyxymjif5e,VapeLux,Δωροκάρτα | VapeLux,anniversary,80,OFFICIAL_BODY_PROXIMITY,στους αγαπημενους σας τη δυνατοτητα να επιλεξουν μονοι τους αυτο που πραγματικα θελουν η δωροκαρτα του καταστηματος μας ειναι η ιδανικη λυση για καθε περισταση γενεθλια γιορτες επετειους η απλα για να δειξετε την εκτιμηση σας πλεονεκτηματα διατιθεται σε διαφορα ποσα ωστε να ε,https://vapelux.gr/product/gift-card/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta1nygv00ywq8iyut96fn9h,Vintageneedle,Vintage Needle Gift Card,name-day,80,OFFICIAL_BODY_PROXIMITY,κη στο καλαθι 1 μεταβαση στις πληροφοριες προιοντος vintage needle gift card vintage needle gift card 20 00 eur οι φοροι συμπεριλαμβανονται τα εξοδα αποστολης υπολογιζονται κατα την ολοκληρωση της αγορας ονομαστικες αξιες 20 00 30 00 50 00 80 00 100 00 200 00 αποστολη σε το email μου email παραληπτη χρησ,https://www.vintageneedle.gr/products/vintage-needle-gift-card,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta1h1jb007yq8iyaodysa7z,Xryseio,Gift Card - Δωροκάρτα,christening,80,OFFICIAL_BODY_PROXIMITY,ς κοριτσι σταυροικωνσταντιναταματακιαπαραμανεςζωδιαμονογραμματαταυτοτητες ολα τα προιοντα βαπτισης δωρα κορνιζεςαλμπουμεικονεςmoney clipsμανικετοκουμπα φυλαχταστυλο πενεςαναπτηρεςκλειδοθηκες δωροκαρτα ολα τα δωρα γουριαπροσφορες 0 brands adidas arkano baraka bikkembergs breeze jw breeze w,https://www.xryseio.gr/product-category/%ce%b4%cf%89%cf%81%ce%b1/wps_wgm_giftcard/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb6v8x4004m3giyp2bbit9u,Zooparadise,Δωροκάρτα,christmas,80,OFFICIAL_BODY_PROXIMITY,ταυτοτητες για τον ιδιοκτητη αξεσουαρ μπρελοκ παγουρια θερμος καπελα καθαριοτητα σπιτιου χριστουγεννιατικα επικοινωνια επιλογη σελιδας αρχικη σελιδα για τον ιδιοκτητη δωροκαρτα δωροκαρτα κωδικος προιοντος a10558 κατηγορια για τον ιδιοκτητη 20 00 100 00price range 20 00 throu,https://zooparadise.gr/product/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb77j2x0035dkiyogo2a953,s Αρχεία,Gift Cards Αρχεία,new-baby,80,OFFICIAL_BODY_PROXIMITY,τα τσαντες αλλαγης μαιευτηριου πολυθρονες θηλασμου νεσεσερ τσαντες χειρος δωρακια δωρακια νεογεννητου μαιευτηριου δωρακια βαπτισης ευχετηριες καρτες milestone αναμνηστικα για τη μαμα για τον μπαμπα gift cards lanyards rockin sales search gift cards close filters φιλτρα φιλτρα τιμη κατασκευαστες r,https://www.rocksugarbaby.gr/product-category/dorakia/gift-cards/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb77j2x0035dkiyogo2a953,s Αρχεία,Gift Cards Αρχεία,christening,80,OFFICIAL_BODY_PROXIMITY,ολυθρονες θηλασμου νεσεσερ τσαντες χειρος δωρακια δωρακια νεογεννητου μαιευτηριου δωρακια βαπτισης ευχετηριες καρτες milestone αναμνηστικα για τη μαμα για τον μπαμπα gift cards lanyards rockin sales search gift cards close filters φιλτρα φιλτρα τιμη κατασκευαστες rock sugar baby 5 μεγεθος there are no fi,https://www.rocksugarbaby.gr/product-category/dorakia/gift-cards/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb77u1e004pdkiy841o8nlg,CheaPet,CheaPet Gift Card,birthday,80,OFFICIAL_BODY_PROXIMITY,κληρωθει η πληρωμη ονομα παραληπτη e mail παραληπτη το ονομα σας το email σας θεμα για τη δωροεπιταγη γενεθλεια γενικα χριστουγεννα μηνυμα προαιρετικο ποσο πρεπει να ειναι μεταξυ 1 00 και 1 000 00 κατα,https://cheapet.gr/account/voucher,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb77u1e004pdkiy841o8nlg,CheaPet,CheaPet Gift Card,christmas,80,OFFICIAL_BODY_PROXIMITY,κληρωθει η πληρωμη ονομα παραληπτη e mail παραληπτη το ονομα σας το email σας θεμα για τη δωροεπιταγη γενεθλεια γενικα χριστουγεννα μηνυμα προαιρετικο ποσο πρεπει να ειναι μεταξυ 1 00 και 1 000 00 κατανοω οτι δεν παρεχοντ,https://cheapet.gr/account/voucher,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta4ymbf001rsciyxe7d8lyq,Δωροκάρτα - Karfitsomenos Gatos,Δωροκάρτα - Karfitsomenos Gatos,birthday,80,OFFICIAL_BODY_PROXIMITY,δωρο για περισταση δωρο για τη μητερα δωρο για τη γεννηση δωρο για τη βαπτιση δωρο για τα γενεθλια αποκτηστε μια δωροκαρτα κεντηστε ενα ονομα φραση νεα προιονtα βρεφικη μπουρνουζοπετσετα απο βαμβακι oeko tex με,https://karfitsomenosgatos.gr/gift-card/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmta4ymbf001rsciyxe7d8lyq,Δωροκάρτα - Karfitsomenos Gatos,Δωροκάρτα - Karfitsomenos Gatos,christening,80,OFFICIAL_BODY_PROXIMITY,χο αξεσουαρ δωματιο δωρο για περισταση δωρο για τη μητερα δωρο για τη γεννηση δωρο για τη βαπτιση δωρο για τα γενεθλια αποκτηστε μια δωροκαρτα κεντηστε ενα ονομα φραση νεα προιονtα βρεφικη μπουρνουζοπετσετα απο βαμβακι oeko tex με,https://karfitsomenosgatos.gr/gift-card/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
