score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v2_bucket,v2_reason,v3_bucket,v3_reason
80,lemontreekids.gr,LemonTreeKids - Χάρισε Αγάπη!,https://lemontreekids.gr/dorokarta/?srsltid,Δωροκάρτα LemonTreeKids - Χάρισε Αγάπη!,"Lemon Tree Kids. Search. 0. Cart. Δωροκάρτα ... Εξαργύρωσε μια δωροκάρτα Για να εξαργυρώσεις τη δωροκάρτα, απλώς ...","site:.gr ""kids"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,linsonmoto.gr,Δωροκάρτα 200€ ДРУГИ | Linson Moto,https://linsonmoto.gr/dwrokarta-200,Δωροκάρτα 200€ ДРУГИ | Linson Moto,"Δωροκάρτες LINSON MOTO Δωροκάρτα 200€ ДРУГИ στην τιμή 200,00€ με γρήγορη παράδοση και δυνατότητα επιστροφής ή αλλαγής του προϊόντος εντός 30 ημερών στο ...","site:.gr ""parking"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,littleflowers.gr,Αγοράστε μία Δωροεπιταγή - Little Flowers,https://littleflowers.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Little Flowers,Χαρίστε μια δωροκάρτα Little Flowers στα αγαπημένα σας πρόσωπα και δώστε τους τη δυνατότητα να επιλέξουν αυτοί τα προϊόντα που επιθυμούν!,"site:.gr ""flowers"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,llearn.gr,Virtual Reality Zero Latency Gift Voucher Gift ... - llearn.gr,https://www.llearn.gr/?r=16295315041260,Virtual Reality Zero Latency Gift Voucher Gift ... - llearn.gr,Virtual Reality Zero Latency Gift Voucher Gift Vouchers Zero Latency VR Sunshine Coast. ... gymlock mat gym mats direct. Quick Look. gymlock mat ...,"site:.gr ""gym"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,lumina.gr,LUMINA - Κέντρο Αισθητικής - Ηράκλειο,https://lumina.gr/product/dorokarta/?srsltid,Δωροκάρτα - LUMINA - Κέντρο Αισθητικής - Ηράκλειο,"Δωροκάρτα. Αρχική · Προϊόντα; Δωροκάρτα. Gift ... Skincare. Εάν πάλι θέλεις να τη δώσεις εσύ, εμείς θα την ετοιμάσουμε και ...","site:.gr ""skincare"" ""δωροκάρτα""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,makemeup.gr,MakeMeUp e,https://www.makemeup.gr/index.php?route,MakeMeUp e-gift card,"MakeMeUp e-gift card. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον ... SKINCARE · 2310226216 · info@makemeup.gr · Τσιμισκή 130, 54621. Θεσσαλονίκη, Ελλάδα.","site:.gr ""skincare"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,melody-spa.gr,MELODY-SPA,https://melody-spa.gr/voucher/,GIFT VOUCHER - MELODY-SPA,"Discover the ultimate in relaxation and rejuvenation at Melody Spa in Greece ... GIFT VOUCHER. Dear guest, We are pleased to ... Spa for Children (chocolate- ...","site:.gr ""spa"" ""gift voucher""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,milanos-shoes.gr,Αγοράστε μία Δωροεπιταγή - Milanos Shoes,https://milanos-shoes.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Milanos Shoes,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... Milanos Shoes στο Περιστέρι. 45+ χρόνια εμπειρίας στον χώρο ...,"site:.gr ""shoes"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,miniatureshoes.gr,Miniature Shoes,https://miniatureshoes.gr/product/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα - Miniature Shoes,Αγοράστε μία δωροκάρτα και δώστε στους αγαπημένους σας την δυνατότητα να διαλέξουν οποιοδήποτε προιόν επιθυμούν! ... Miniature Shoes © 2020.,"site:.gr ""shoes"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,missyandme.gr,MissYandME | Fashion gift card,https://missyandme.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα MissYandME | Fashion gift card,"Χάρισε δωροκάρτα MissYandME για γυναικεία μόδα, αξεσουάρ και online αγορές με εύκολη επιλογή ποσού και εξαργύρωση.","site:.gr ""fashion"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,nakasconcept.gr,Nakasconcept,https://www.nakasconcept.gr/el/proionta/dorokartes/,Δωροκάρτες,"Μπορείτε να επιλέξετε μία ή παραπάνω από τις δωροκάρτες των 10€, 20€, 50€, 100€, 200€, 300€, 400€ ή και 500€ ή συνδυασμό αυτών. Μπορείτε να αγοράσετε τη ...","site:.gr ""δωροκάρτες""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,naninails.gr,αξίας 20 EUR - NaniNails.gr,https://www.naninails.gr/dorokarta-axias-20-eur/?srsltid,Δωροκάρτα αξίας 20 EUR - NaniNails.gr,"Προσφέρουμε δωροκάρτες αξίας 10, 20 και 40 €. Εάν παραγγείλετε τη δωροκάρτα ξεχωριστά, υπάρχει η δυνατότητα να σας αποσταλεί ηλεκτρονικά μέσω e-mail. Η ...","site:.gr ""nails"" ""δωροκάρτα""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,nativis.gr,Nativis,https://nativis.gr/shop-products/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα,Η δωροκάρτα απο το www.nativis.gr είναι ένα μοναδικό και αξέχαστο δώρο για ... Nativis Natural Cosmetics. 5.0. powered by Google. αξιολογήστε μας στο.,"site:.gr ""cosmetics"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,olia.com.gr,Olia,https://www.olia.com.gr/product/dorokarta/,Δωροκάρτα,"Αρχική σελίδα Δωροκάρτα Δωροκάρτα. Ζουμ. Δωροκάρτα. €30,00 – €150,00.","site:.com.gr ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
70,omg.gr,OMG Gift Card – Funny Tees & Baby Gifts | OMG,https://omg.gr/products/omg-gift-card,OMG Gift Card – Funny Tees & Baby Gifts | OMG,"let them pick their own funny slogan tee or baby bodysuit. Delivered by email, redeemable across the whole OMG range.","site:.gr ""baby"" ""gift card""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,optikaliolios.gr,Δωροκάρτες | OptikaLiolios,https://www.optikaliolios.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%B1%CF%81%CF%84%CE%B5%CF%83.htm,Δωροκάρτες | OptikaLiolios,LIOLIOS EYEWEAR 1. Whats new ? Brands · -50% SUMMER OFFER ... Εύκολη αγορά και αποστολή Γιατί να επιλέξεις δωροκάρτα; Πάντα ευπρό … Δείτε ...,"""eyewear"" ""δωροκάρτα"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,outdoorway.gr,Outdoorway 10 Ευρώ,https://www.outdoorway.gr/product/15647/doroepitagi-Outdoorway-10-eyro,Δωροεπιταγή Outdoorway 10 Ευρώ,Αναζήτηση προϊόντων! Όροι Δραστηριοτήτων · Δωροεπιταγές · Δωροεπιταγές. Outdoorway. Δωροεπιταγή Outdoorway 10 Ευρώ. 3-00007 ...,"site:.gr ""outdoor"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
65,parentingcourses.gr,Gift card 2 - Parenting Courses,https://www.parentingcourses.gr/pages/gift-card-2,Gift card 2 - Parenting Courses,"Είσαι γονιός και αναρωτιέσαι πώς μπορείς να δώσεις το καλύτερο για το παιδί σου; Τα σεμινάρια του Parenting Courses, ακολουθώντας την ολιστική προσέγγιση ...","site:.gr ""courses"" ""gift card""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,perfume-shop.gr,Αγοράστε μία Δωροεπιταγή - Perfume-shop,https://perfume-shop.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Perfume-shop,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον ... Εγγραφείτε τώρα στην Perfume ... Perfume Shop. Perfume Shop. Τμήμα Πωλήσεων · Αρχική · Αγαπημένα0 · Σύγκριση0 ...,"site:.gr ""perfume"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,plantoys.gr,Ηλεκτρονική Δωροκάρτα PlanToys,https://www.plantoys.gr/shop/%CE%B7%CE%BB%CE%B5%CE%BA%CF%84%CF%81%CE%BF%CE%BD%CE%B9%CE%BA%CE%AE-%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1-plantoys/,Ηλεκτρονική Δωροκάρτα PlanToys,Κανένα προϊόν στο καλάθι σας. Επιστροφή στο κατάστημα · Παιχνίδια Εκπαιδευτικά Plan Toys ... Ηλεκτρονική Δωροκάρτα PlanToys. 50.00€ – 350.00€ Price range ...,"site:.gr ""toys"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,popular-shoes.gr,Αγοράστε μία Δωροεπιταγή - Popular Shoes,https://popular-shoes.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Popular Shoes,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... shoes.gr © 2021 | All rights reserved! Handcrafted by.,"site:.gr ""shoes"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,powerenergy.gr,Δωροκάρτα - Power Energy,https://www.powerenergy.gr/shop/dorokarta/,Δωροκάρτα - Power Energy,Δωροκάρτα - Image 1. Μεγέθυνση. Αρχική σελίδα / SHOP / SOLAR TECHNOLOGY / HEAT-WIND-GRID-SYSTEMS / RIGID PANELS 5W - 200W / Δωροκάρτα.,"site:.gr ""technology"" ""δωροκάρτα""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
60,pregnancy-gifts.gr,ΔΩΡΟΚΑΡΤΑ - Pregnancy-gifts.gr,https://pregnancy-gifts.gr/product-category/wps_wgm_giftcard/,ΔΩΡΟΚΑΡΤΑ - Pregnancy-gifts.gr,· Η Δωροκάρτα Pregnancy Gifts ισχύει για 6 μήνες από την ημερομηνία αγοράς της. · Η Κάρτα δώρου Pregnancy Gifts ισχύει και για νέους μπαμπάδες. Ο παραλήπτης ...,"site:.gr ""gifts"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_url
80,princess.com.gr,Princess,https://princess.com.gr/product-category/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B5%CF%82/?srsltid,Δωροκάρτες - Princess,"Δωροκάρτες. 1 προϊόν. Ανά σελίδα. 24, 32, 64. Φίλτρα & Ταξινόμηση. Μέγεθος. Φίλτρα ... Δωροκάρτες · Εταιρεία. Χρήσιμες Πληροφορίες. Όροι Χρήσης · Τρόποι πληρωμής ...","site:.com.gr ""δωροκάρτες""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,projectsoma.gr,Project Soma | projectsoma.gr,https://projectsoma.gr/dorokarta.html,Δωροκάρτα | Project Soma | projectsoma.gr,"Χαρίστε στα αγαπημένα σας πρόσωπα την δωροκάρτα Project Soma επιλέγοντας το χρηματικό ποσό των 50€, 100€ ή 150€. H gift card αποτελεί μια τέλεια επιλογή ...","site:.gr ""bags"" ""δωροκάρτα""",7,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,puzzlehome.gr,Αγοράστε μία Δωροεπιταγή - Puzzlehome - Έπιπλα,https://www.puzzlehome.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Puzzlehome - Έπιπλα,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη. Το όνομα ...,"site:.gr ""home"" ""δωροεπιταγή""",1,data\discovery\focused-harvest-v7\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,rootshair.gr,Gift card | My Site - Roots Hair Salon,https://www.rootshair.gr/product-page/mini-usb-c-curl-tong,Gift card | My Site - Roots Hair Salon,Με την Gift Card από το Roots Hair Salon μπορούν να επιλέξουν την υπηρεσία που τους ταιριάζει και να απολαύσουν μια premium εμπειρία ανανέωσης. Το ιδανικό ...,"site:.gr ""hair salon"" ""gift card""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
70,sandalista.gr,Sandalista Gift Card,https://sandalista.gr/en/p/wps_wgm_giftcard-2/sgc/?srsltid=AfmBOorW8nb9wlW-3lNiIP-b-r8Sp0EplZmYV_j8TH7FarpEkM967Z05,Sandalista Gift Card,"Veaki 64 PeristeriFree shipping, cash on delivery and exchanges! (+30) ... Women's Leather Bags. Clothing · Jackets. Shopping ...","""Peristeri"" ""bags"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,smarten.gr,Smarten,https://www.smarten.gr/katigoria/dorokarta/,Δωροκάρτα,Δωροκάρτα. Καλωσορίσατε στον κόσμο του S.M.ARTEN ... Δωροκάρτα (2). Collections. Μέταλλο. Χρώμα ... The S.M.ARTEN Experience. Δωρεάν Μεταφορικά. Κάντε ...,"site:.gr ""experience"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,soandjos.gr,Soandjos,https://soandjos.gr/product/dorokarta/,Δωροκάρτα,"Αρχική σελίδα Kids Δωροκάρτα. Αναμονή εικόνας προϊόντος. Δωροκάρτα. 15,19 €. Σε απόθεμα. Δωροκάρτα ποσότητα ... Food Picks · Διάφορα Σχέδια · Κουζινα · Εργαλεία ...","site:.gr ""food"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,somatherapy.gr,Somatherapy,https://somatherapy.gr/gift-certificate/,Δωροεπιταγές,Δωροεπιταγή SomaTherapy για να τη δωρίσετε στα πρόσωπα που αγαπάτε! Οι ... Το Soma Therapy Spa Λαγονήσι λειτουργεί καθημερινά – εκτός Κυριακής – τις ακόλουθες ...,"site:.gr ""spa"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,soulbags.gr,SOUL bags Gentle · Calm · Conscious,https://www.soulbags.gr/products/%CE%BA%CE%AC%CF%81%CF%84%CE%B1-%CE%B4%CF%8E%CF%81%CE%BF%CF%85?srsltid,Δωροκάρτα - SOUL bags Gentle · Calm · Conscious,"SOUL bags Gentle · Calm · Conscious. Δωροκάρτα. Δωροκάρτα. Κανονική τιμή €8,90 EUR. Κανονική τιμή €10,00 EUR Τιμή έκπτωσης €8,90 EUR. Τιμή μονάδας / ανά.","site:.gr ""bags"" ""δωροκάρτα""",1,data\discovery\focused-harvest-v7\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
