score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v2_bucket,v2_reason
85,goalsports.gr,Αγοράστε μία Δωροεπιταγή - goalsports.gr,https://www.goalsports.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - goalsports.gr,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη. Το όνομα σας. Το e-mail σας. Θέμα ...,"site:.gr ""sports"" ""δωροεπιταγή""",1,data\discovery\focused-harvest-v7\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
80,gofortix.com,Δωροκάρτα Candlelight - Πάτρα | GoFortix,https://www.gofortix.com/event/greece/patras/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1-candlelight--%CF%80%CE%AC%CF%84%CF%81%CE%B1,Δωροκάρτα Candlelight - Πάτρα | GoFortix,"Date. Monday, March 3, 2025 ; Location. Patras, Greece ; 🕯️ Μια δωροκάρτα που ισχύει για οποιαδήποτε συναυλία του Candlelight στην Ελλάδα ✔️ Μπορείτε επίσης ...","""Patras"" ""δωροκάρτα""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,greciamia.it,🎄 Porta l'estate sotto l'albero: la Gift Card Grecia Mia,https://greciamia.it/blogs/blog/gift-card-grecia-mia?srsltid=AfmBOorot6_WZi-yN4_W8D-oQ-5k1VI02rJdL8QLybUXGVrjH_EGXRrL,🎄 Porta l'estate sotto l'albero: la Gift Card Grecia Mia,Gift card Grecia Mia. Carta Regalo Grecia Mia. Il regalo dell'ultimo ... Mykonos e Santorini. LA GIFT CARD DI GRECIA MIA · Carta regalo Grecia Mia ...,"""Mykonos"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
55,greekbros.com,Giftcards - Greek Bros. Oyster Bar & Grill,https://www.greekbros.com/giftcards,Giftcards - Greek Bros. Oyster Bar & Grill,"Instant Digital Gift Card · Made with by Popmenu(opens in a new window) ... Bar Open Wed-Sat 5pm to Closing. Sunday: Closed. opens in a new tab, get ...","""bar"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,greekflavours.com,perfect gift for your friends - Greek Flavours,https://www.greekflavours.com/collections/gift-cards?srsltid=AfmBOopGkwsWfnFvG6ncgQSyZoRlhJRNXSLciQC9Gx4LU55-n4HJZrvL,Gift Cards: perfect gift for your friends - Greek Flavours,"Aegean Flavours Gift Card – Mediterranean Experience - Greek Flavours. Aegean ... Gift Card Crete. Vendor: Greek Flavours. Regular price €40,00 EUR.","""Crete"" ""experience"" ""gift card""",6,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,greekpeak.net,Gift Cards at Greek Peak,https://www.greekpeak.net/gift-cards-at-greek-peak/,Gift Cards at Greek Peak,Gift Cards at Greek Peak One gift card. Good everywhere at Greek Peak. Buy a ... Greek Peak Mountain Resort. SHOP. Create Your ...,"""resort"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,greenwing.lv,Virtual Gift Card – Natural Skincare Digital Voucher - GreenWing,https://greenwing.lv/en/products/virtual-gift-card?srsltid=AfmBOopW7NmJUpl8AS0HYV5-SMg42wwO8xo3nc-YAx6UEsolcoYcVsmj,Virtual Gift Card – Natural Skincare Digital Voucher - GreenWing,Denmark (DKK kr.) Estonia (EUR €); Finland (EUR €); France (EUR €); Germany (EUR €); Greece (EUR €) ... Gift voucher in the value of your choice. Redeemable with ...,"""Greece"" ""skincare"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
85,groombox.gr,Groombox,https://groombox.gr/product/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα - Groombox,PET SHOP Αγία Βαρβάρα · PET SHOP Αγία Μαρίνα · PET SHOP Αγία Παρασκευή · PET ... Αρχική σελίδα / PET SHOP Πύργος / Δωροκάρτα.,"site:.gr ""pet shop"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
80,happydonkey.gr,Happydonkey,https://happydonkey.gr/products/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1?srsltid,Δωροκάρτα,"Αρχική / Προιόντα / Δωροκάρτα. Δωροκάρτα · Happy Donkey Crafts and Gifts. Δωροκάρτα. €10,00 €10,00. Ποσό Δωροκάρτας: €10.00. €10.00, €15.00, €20.00, €25.00, € ...","site:.gr ""gifts"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
100,hatstore.com,Hatstore Ψηφιακή δωροκάρτα,https://hatstore.com/gr/hatstore/gift-card?srsltid=AfmBOop_gWrdC3uLvFv6HTZcnu-Vz0nAAjrWgROk4M4spmpU9VW7DRjE,Hatstore Ψηφιακή δωροκάρτα,Αγοράστε Ψηφιακή δωροκάρτα Διαχείριση online ... NBA Cosmic Basketball 2025-26 Hobby Box - 20 Packs (80 Cards) ... Greece. Stay on hatstore.com/gr. Our local ...,"""hobby"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
80,hellokids.gr,Ηλεκτρονική Δωροκάρτα – HelloKids.gr,https://www.hellokids.gr/products/%CE%B7%CE%BB%CE%B5%CE%BA%CF%84%CF%81%CE%BF%CE%BD%CE%B9%CE%BA%CE%AE-%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1?srsltid,Ηλεκτρονική Δωροκάρτα – HelloKids.gr,"Με τη δωροκάρτα hello kids, ο κάτοχος μπορεί να κάνει αγορές και να επιλέξει ανάμεσα σε 3.000 παιχνίδια, κατασκευές, παζλ, stencil, μωσαϊκά, επιτραπέζια, είδη ...","site:.gr ""kids"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,heraklionimprov.gr,Δωροκάρτα Heraklion Improv Theater,https://www.heraklionimprov.gr/shop/dorokarta-heraklion-improv-theater/,Δωροκάρτα Heraklion Improv Theater,"Δώρισε Improv! ... Επίλεξε το ποσό που θέλεις, και δώσε την Δωροκάρτα της Heraklion Improv Theater στα αγαπημένα σου πρόσωπα! Κάνε τους να πετάνε απ' την χαρά!","""Heraklion"" ""δωροκάρτα""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,hotelequipment.gr,Αγοράστε μία Δωροεπιταγή - Hotel Equipment,https://www.hotelequipment.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Hotel Equipment,"Hotel Equipment. 0 · 0 προϊόν(τα) - 0,00€ 0 · O Λογαριασμός μου · Αγορά Δωροεπιταγής. Αγοράστε μία Δωροεπιταγή ... Copyright © 2023, Hotel Equipment, All Rights ...","site:.gr ""hotel"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,hypnotejewelry.gr,"Hypnote Jewelry | Woman, Man Accessories ...",https://hypnotejewelry.gr/product/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,"Δωροκάρτα - Hypnote Jewelry | Woman, Man Accessories ...","Hypnote Jewelry | Woman, Man Accessories, eshop for jewelry. Search open. 0 ... Δωροκάρτα. 5.00 € 50.00 € -50% OFF. Ποσό Δωροκάρτας. Κάντε μία επιλογή, 10 ...","site:.gr ""jewelry"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,irisgalerie.com,Κάρτα δώρου (Ελλάδα) - Iris Galerie,https://irisgalerie.com/products/%CE%BA%CE%AC%CF%81%CF%84%CE%B1-%CE%B4%CF%8E%CF%81%CE%BF%CF%85-%CE%B5%CE%BB%CE%BB%CE%AC%CE%B4%CE%B1,Κάρτα δώρου (Ελλάδα) - Iris Galerie,"Κάρτα δώρου (Ελλάδα). €50,00. • Αυτή η κάρτα δώρου αποστέλλεται ηλεκτρονικά, στη διεύθυνση email που καθορίζεται, αμέσως μετά την αγορά.","""κάρτα δώρου""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,islandgiftcards.net,Mykonos Steak Club - Island Gift Cards,https://islandgiftcards.net/product/mykonos-steak-club/,Mykonos Steak Club - Island Gift Cards,Home / Gift Card / Mykonos Steak Club.. Mykonos Steak ... This gift card cannot be redeemed for cash. Cannot be combined with other ...,"""Mykonos"" ""gift card""",4,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
80,ithara.ae,European Capitals: 2 Nights for Two X,https://www.ithara.ae/european-capitals-2-nights-for-two?srsltid=AfmBOordPGeP_peiFcQVlXYXph_ozpo2nwSy4rWUUCLtb4FKyxUb5cMn,European Capitals: 2 Nights for Two X - Gift Voucher - Ithara.ae,"Choose from 3 to 5 handpicked hotels in cities like London, Paris, Prague, Rome, Athens & more — or over 52,000 hotels worldwide ... Gift Voucher ... Perfume ...","""Athens"" ""perfume"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
85,joyfashion.gr,Αγοράστε μία Δωροεπιταγή - Joy Fashion,https://www.joyfashion.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Joy Fashion,Joy Fashion. All. All; BRIGITTE; ΑΞΕΣΟΥΑΡ; ΠΑΠΟΥΤΣΙΑ ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας.,"site:.gr ""fashion"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
80,joykidsboutique.gr,Joykidsboutique,https://joykidsboutique.gr/?post_type,Δωροκάρτα,Δωρίστε μια Δωροκάρτα στους αγαπημένους σας και αφήστε τους να διαλέξουν το δώρο τους. Δωροκάρτα ... Copyright © 2026 Joy Kids Boutique. Powered by MK.,"site:.gr ""kids"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,karam.gr,Karam Spa - Karam - Προϊόντα ευεξίας & ομορφιάς,https://karam.gr/product/dwrokarta-karam-spa/,Δωροκάρτα Karam Spa - Karam - Προϊόντα ευεξίας & ομορφιάς,"Η Δωροκάρτα μπορεί να χρησιμοποιηθεί στα παρακάτω: ☆ Mystras Grand Hotel Resort & Spa ☆ Las Hotel & Spa. * Αφού προχωρήσετε στην αγορά, σε επόμενο βήμα θα ...","site:.gr ""hotel"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
100,karenrhodesart.com,Karen Rhodes Art,https://www.karenrhodesart.com/s/gift-cards,Gift cards | Karen Rhodes Art,... Where to find Karen Rhodes Art; More. Need to check gift card balance? Give the Perfect Gift. Get a voucher for yourself or gift one to a friend.,"""Rhodes"" ""jewelry"" ""gift card""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
80,katoflitavern.gr,www.katoflitavern.gr,https://www.katoflitavern.gr/en/product/dorokarta/,Δωροκάρτα – www.katoflitavern.gr,"Offer the Gift of a Dining Experience. Gift Card Amount. Choose an amount, 50 €, 100 €, 150 €, 200 €, Other amount. Clear. Other amount (€).","site:.gr ""experience"" ""δωροκάρτα""",6,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
80,kivotosoniron.gr,Kivotos Oniron | ideas for kids,https://www.kivotosoniron.gr/product/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα - Kivotos Oniron | ideas for kids,"Δωροκάρτα ; Price range · €10,00 through €200,00 ; Κωδικός προϊόντος: Μ/Δ ; Κατηγορία: ΔΩΡΟΚΑΡΤΑ ; Newsletter. Εγγραφή στο ενημερωτικό δελτίο ; KIVOTOSONIRON 2025 ...","site:.gr ""kids"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,kouskoufashionproject.gr,Kouskoufashionproject,https://kouskoufashionproject.gr/en/collections/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1,Δωροκάρτα,Δωροκάρτα. Filter. Sort by. Most relevant. Featured ... Whether you are in Rhodes or part of our online ... © 2026 Kouskou Fashion Project. Powered by ...,"""Rhodes"" ""fashion"" ""δωροκάρτα""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
80,lartedimassaggio.gr,Δωροκάρτα Μασάζ L'Arte di Massaggio -,https://lartedimassaggio.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα Μασάζ L'Arte di Massaggio -,Η δωροκάρτα μασάζ και όχι μόνο μας παρέχει την ελευθερία στον παραλήπτη ... Body Massage · Body Treatments · Face Treatments · Slimming & Sculpting Massage.,"site:.gr ""massage"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,lavalmore.gr,Lavalmore,https://lavalmore.gr/categories/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/?srsltid,Δωροκάρτα,Χάρισε ένα μοναδικό δώρο σε εκείνους που αγαπάς με την δωροκάρτα του Lavalmore. Επίλεξε ποσό online και φόρτωσε τη Lavalmore GiftCard ... Flower Lace Lingerie ...,"site:.gr ""lingerie"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,laviejewelry.gr,Laviejewelry,https://www.laviejewelry.gr/el/collections/gift-cart?srsltid,Δωροκάρτα,"Συλλογή: Δωροκάρτα. Φιλτράρισμα: Διαθεσιμότητα ... La Vie Jewelry Gift Cart. Παραγγελίες. Πολιτική ... © 2026, La Vie Jewelry Με την υποστήριξη της Shopify.","site:.gr ""jewelry"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
65,lazydayzdesigns.com,Gift Card Balance - LazyDayz Designs,https://lazydayzdesigns.com/gift-card-balance/,Gift Card Balance - LazyDayz Designs,"... Accessories Freshmade Handcrafted Bags & Accessories Freshmade Handcrafted Bags & Accessories ... Krispou 1, Ano Poli, 54634, Thessaloniki, Greece. GEMI ...","""Thessaloniki"" ""accessories"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
80,lemontreekids.gr,LemonTreeKids - Χάρισε Αγάπη!,https://lemontreekids.gr/dorokarta/?srsltid,Δωροκάρτα LemonTreeKids - Χάρισε Αγάπη!,"Lemon Tree Kids. Search. 0. Cart. Δωροκάρτα ... Εξαργύρωσε μια δωροκάρτα Για να εξαργυρώσεις τη δωροκάρτα, απλώς ...","site:.gr ""kids"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
100,levainbakery.com,Levainbakery,https://levainbakery.com/products/rise-ai-giftcard?srsltid=AfmBOoqA_xdSU_lxLa0uGkejyQw58NTmylx4Ez4OIN8oyQfBIkqKP53Z,E-Gift Card (for Nationwide Shipping Only),Greece USD $; Greenland USD $; Grenada USD $; Guadeloupe USD $; Guatemala ... E-Gift Card - Levain Bakery. Get a Free Tote With ...,"""bakery"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,linasnara.com,Gift Voucher | Choose Your Jewelry Gift - Lina Snara,https://www.linasnara.com/products/gift-voucher?srsltid=AfmBOortTuAbacf03aVpasfSoGUbzvxcsUZRiWyvl_33Qw1cJScjP3ea,Gift Voucher | Choose Your Jewelry Gift - Lina Snara,"... Load image into Gallery viewer, Gift Voucher. Gift Voucher ... Greece. Croatia flag. Croatia. Hungary flag. Hungary. Ireland flag. Ireland. Israel ...","""Greece"" ""jewelry"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
80,linsonmoto.gr,Δωροκάρτα 200€ ДРУГИ | Linson Moto,https://linsonmoto.gr/dwrokarta-200,Δωροκάρτα 200€ ДРУГИ | Linson Moto,"Δωροκάρτες LINSON MOTO Δωροκάρτα 200€ ДРУГИ στην τιμή 200,00€ με γρήγορη παράδοση και δυνατότητα επιστροφής ή αλλαγής του προϊόντος εντός 30 ημερών στο ...","site:.gr ""parking"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,littleflowers.gr,Αγοράστε μία Δωροεπιταγή - Little Flowers,https://littleflowers.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Little Flowers,Χαρίστε μια δωροκάρτα Little Flowers στα αγαπημένα σας πρόσωπα και δώστε τους τη δυνατότητα να επιλέξουν αυτοί τα προϊόντα που επιθυμούν!,"site:.gr ""flowers"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
