score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v4_score,v4_bucket,v4_reason
100,santorinizenspa.com,Spa Gift Voucher in Santorini,https://www.santorinizenspa.com/zen-spa-gift-voucher-program.html?srsltid=AfmBOorEtO47wHhF1vNZiQH5LnS5WCPfiBi_G20RDF0uFAKtwPeg9fUq,Spa Gift Voucher in Santorini,They enjoy a premium Santorini spa moment. BUY A SPA GIFT VOUCHER. About Santorini Zen Spa. Santorini Zen Spa offers curated private spa & massage experiences ...,"""Santorini"" ""spa"" ""gift voucher""",5,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,sanyamalta.com,Gift Cards - Sanya: Eco Spa,https://sanyamalta.com/gift-cards/,Gift Cards - Sanya: Eco Spa,"services (yoga, eco spa & treatments, clinic, health bar). You can purchase a gift card online here, or get a physical voucher from our Spa in Naxxar, Malta.","""Malta"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,scandichotels.com,Hotel Gift Cards,https://www.scandichotels.com/en/offers/gift-card,Hotel Gift Cards,Hotel gift card. Give a hotel stay including a delicious breakfast; Or a ... Denmark · Finland · Germany · Norway · Sweden. Order 10 or more gift cards. If you'd ...,"""Sweden"" hotel ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,selecteyewear.com,Gift Card,https://selecteyewear.com/pages/gift-card?srsltid=AfmBOoqgicAT-zh04vnpIm6Jc0O1R1p0uG3AyEc7Lp0mge5AtOewB5fC,Gift Card,BERLIN EYEWEARMODO EYEWEARSAINT LAURENT EYEWEARTOM FORD EYEWEAR. BEST SELLERS ... Can I use the gift card on sale items? Yes! Gift cards can be used on ...,"""eyewear"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,sendachoice.com,Netherlands Fashion Choice Gift Card,https://sendachoice.com/category-gift-cards/netherlands/fashion,Netherlands Fashion Choice Gift Card,"Dress your best every day. Covers Clothing, Footwear, Accessories. EUR (€). SendaChoice from €15–120 THE GIFT OF CHOICE NETHERLANDS FASHION CHOICE GIFT CARD ...","""Netherlands"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,senserestaurants.com,SENSE Restaurant Gift Cards,https://www.senserestaurants.com/gift-cards/,SENSE Restaurant Gift Cards,"... Athens with breathtaking views of the Acropolis. Ideal for birthdays, anniversaries, corporate gifting or festive occasions, a SENSE Gift Card ... Hotel) T ...","""Athens"" ""hotel"" ""gift card""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,shandontravel.ie,The Ideal Present | Gift Vouchers,https://www.shandontravel.ie/gift-vouchers,The Ideal Present | Gift Vouchers,"Give your friends & family a little bit of the world with a Shandon Travel gift voucher, valid for 5 years. Buy gift certificates online, call 021 427 7094, ...","""Ireland"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,shopdecor.com,Δωροκάρτα,https://shopdecor.com/el/products/gift-card,Δωροκάρτα,Gift Card Bronze - Buy now on ShopDecor - Discover the best products by SHOPDECOR design · Gift Card Gold - Buy now on ShopDecor - Discover the best products by ...,"""decor"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,shutterstock.com,France 02 January 2025 Gift Card Stock Photo 2584148713,https://www.shutterstock.com/image-photo/france-02-january-2025-gift-card-2584148713,France 02 January 2025 Gift Card Stock Photo 2584148713,"Find France 02 January 2025 Gift Card stock images in HD and millions of other royalty-free stock photos, 3D objects, illustrations and ...","""France"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,simonacards.com,Gift voucher with a personal QR code printed with offset ...,https://simonacards.com/en/product/gift-voucher-with-a-personal-qr-code-printed-with-offset-technology,Gift voucher with a personal QR code printed with offset ...,Gift voucher with a personal QR code printed with offset technology · Gift card · Gift card with magnetic stripe · Gift card with barcode · Gift card with scratch ...,"""technology"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,skandinavianbar.com,Purchase a Gift Card in Advance,https://www.skandinavianbar.com/mykonos-gift-card/,Purchase a Gift Card in Advance,Purchase a Skandinavian Bar Mykonos Gift Card for your Beloved Ones in Advance.Our Mykonos Gift Card is made to express Love and Friendship.,"""Mykonos"" ""gift card""",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,slh.com,Luxury Hotel Gift Cards | SLH,https://slh.com/about-slh/gift-cards,Luxury Hotel Gift Cards | SLH,Spain · United Kingdom · USA · 0800-0482-314 · Call · Logout » · 0800-0482-314 ... An SLH gift card unlocks a world of choice for any independently minded ...,"""Spain"" hotel ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,smallkind.co.uk,Gift Voucher,https://smallkind.co.uk/products/gift-voucher?srsltid=AfmBOop3Q0ZpaPd-zIYiUI7y9q2wRFnoIknxOkWUGBRZPgpwoyj3Tqlz,Gift Voucher,Teething + Grasping Toys Comforters + Muslins Bath Toys Soft Toys Nursery Decor ... Gift Voucher. Home /. Gift Voucher. Denominations. Denominations. £5.00.,"""toys"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,smartcdkeys.com,Buy Cineworld Cinema Gift Cards - Compare Prices,https://smartcdkeys.com/gr/agora-gift-cards/cineworld-cinema,Buy Cineworld Cinema Gift Cards - Compare Prices,Greece (EUR); Hungary (HUF); CIS; Russia / CIS (RUB); Ukraine (UAH); Turkey ... Cineworld Cinema 20 GBP Gift Card από $31.36 £1.15 per £1 Cineworld Cinema ...,"""cinema"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,smartgifty.com,Why gift cards are Europe's number one present and a retail ...,https://smartgifty.com/why-gift-cards-are-europes-number-one-present-and-a-retail-growth-engine/,Why gift cards are Europe's number one present and a retail ...,... gift card than a traditional gift. At first ... Why gift cards are Europe's number one present and a retail growth engine ... SmartGifty is a web based gift card ...,"""Europe"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,snappypay.ng,Top Choice: Gift Cards in Romania for Nigerians 2025,https://snappypay.ng/blog/gift-cards-in-romania-for-nigerians,Top Choice: Gift Cards in Romania for Nigerians 2025,"In Romania, the gift card market is thriving, with many benefits and options ranging from retail giants like Carrefour to entertainment platforms like Cinema ...","""Romania"" retail ""gift card"" official",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,spacenk.com,Beauty Gift Cards,https://www.spacenk.com/uk/gifts/gift-cards,Beauty Gift Cards,Space NK E-Gift Card. Quick Buy. E-Gift Card. Space NK E-Gift Card. £15.00 - £150.00. (298) Reviews. Go to product page · 76 sold today. Space NK Gift Card.,"""UK"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,speak-greek.com,Gift voucher - Give your loved ones the gift of ...,https://www.speak-greek.com/2023/12/gift-voucher.html,Gift voucher - Give your loved ones the gift of ...,Greek LessonsTranslationsOnline coursesPublicationsConsultancyMentoring ... How about a gift voucher for learning the Greek Language via:,"""courses"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,specialpapers.fedrigoni.com,Smart Gift Card,https://specialpapers.fedrigoni.com/smart-gift-card/,Smart Gift Card,"The Smart Gift Card is our new ground-breaking product that unifies the elegance of paper with the power of digital technology, setting a new standard in ...","""technology"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,splishsplashswimwear.com.au,Gift Voucher,https://splishsplashswimwear.com.au/collections/gift-voucher?srsltid=AfmBOorI892fzq3hNPuc_B35Rc0oA3XUci5AirSubvvP0wTlALxASvBH,Gift Voucher,Let your loved one choose their favourite swimwear with a Splish Splash Gift Voucher! They can make their choice online or instore at one of our many locations!,"""swimwear"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,starlightcinemacrete.com,Gift Vouchers | Luxury Outdoor Cinema in Crete,https://starlightcinemacrete.com/gift-vouchers,Gift Vouchers | Luxury Outdoor Cinema in Crete,"A Starlight Cinema gift voucher is the promise of a private open-air cinema night anywhere on Crete. A 200-inch screen, luxury seating and a film of their ...","""cinema"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
80,stock.adobe.com,Beauty Gift Voucher Images,https://stock.adobe.com/search?k=beauty+gift+voucher,Beauty Gift Voucher Images,"White beauty gift card with red bow on reflective mirror surface surrounded by luxury lipsticks and ... Europe, Middle East, and Africa. Algeria - English ...","""Europe"" beauty ""gift card"" official",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,supportnow.org,New Gift Card for THE RHODES FAMILY,https://www.supportnow.org/the-rhodes-family/gift-cards/new,New Gift Card for THE RHODES FAMILY,The recipient will choose their preference from these options. DoorDash gift card; Uber Eats gift card; Grubhub gift card; Instacart gift card.,"""Rhodes"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,surprisy.com,€300 Gift Voucher Cosmos Sport Price,https://surprisy.com/voucher/eur300-gift-voucher-339,€300 Gift Voucher Cosmos Sport Price,"With a Cosmos Sport Gift Voucher, we offer our loved ones the opportunity to choose their favorite sports shoe, T-Shirt or jacket, fitness accessories or ...","""Heraklion"" ""fitness"" ""gift voucher""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,switzerlandtravelcentre.com,Gift Vouchers,https://switzerlandtravelcentre.com/en/information/gift-vouchers,Gift Vouchers,"Two women laughing while one of them holds a gift voucher. ... Please note that postal delivery is only available within Switzerland, Germany, Austria, France, ...","""Germany"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,temu.com,24 gift voucher suitable small business party,https://www.temu.com/gr-en/24-gift-voucher--suitable-for-small-business-party-games-blank-gift-card-ry-cards-suitable-for-holidays-christmas-weddings-birthdays-party-supplies-g-601099557362128.html,24 gift voucher suitable small business party,"Home Toys & Games Games & Accessories 24 Gift Voucher Suitable for Small Business Party Games Blank Gift Card ry Cards Suitable for Holidays, Christmas ...","""Greece"" ""toys"" ""gift voucher""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,terme-snovik.si,Value gift voucher 20 €,https://www.terme-snovik.si/en/online-shop/gift-vouchers/gift-voucher-20,Value gift voucher 20 €,Outdoor pool snack bar · Recipes. Activities. << Nazaj; Events at the thermal spa ... Value gift voucher 20 €. SHOP. ONLINE SHOP · GIFT VOUCHERS · GIFT VOUCHERS.,"""outdoor"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
60,tescogiftcards.com,Hotels.com eGift,https://www.tescogiftcards.com/card_designs/hotels-com-egift,Hotels.com eGift,"Available card balance only to be used for online payment of new hotel bookings at uk.Hotels.com. Only one gift card can be redeemed per online booking, but ...","""UK"" hotel ""gift card"" official",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,gift_signal_only_in_snippet,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,tezapsidis-jewellery.com,Tezapsidis Gift Card,https://tezapsidis-jewellery.com/el/products/tezapsidis-gift-card?srsltid=AfmBOoo0ywPbAUNgWot0sFxe7yielHmKcVoesQTvDH5MwHopQp-F0qLz,Tezapsidis Gift Card,"... Gift Card arrives instantly by email to the recipient and is recognized in Tezapsidis Store in Thessaloniki, Greece, on the Web at tezapsidis-jewellery.com ...","""Thessaloniki"" ""jewelry"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,thankbox.com,Supermarket Gift Cards,https://www.thankbox.com/gift-cards/supermarket?srsltid=AfmBOopbvd4zTf-_Uew-7UqQx_rIXMjbLrGGrtFDKUPskZHdakO1pDTM,Supermarket Gift Cards,"Give the gift of a fully stocked fridge. Browse supermarket gift cards from top UK grocers — practical, flexible, and always appreciated.","""supermarket"" ""gift voucher"" Greece",6,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,thebodyshop.mt,Gift Card,https://www.thebodyshop.mt/products/gift-card?srsltid=AfmBOor3Jyw_8cWsobSveIaHZzsF-G26-xW4xu1qSzZd5fRm3zGctgQX,Gift Card,Gift Card. What does it do for you? SEND AN ONLINE E-GIFT CARD. Stuck for ... The Body Shop Malta · Instagram · Facebook · Pinterest. © 2026 The Body Shop Malta,"""Malta"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,thebookhousebroughtyferry.co.uk,Bookhouse Gift Vouchers,https://thebookhousebroughtyferry.co.uk/collections/bookhouse-gift-vouchers?srsltid=AfmBOoq7Ztis4nZ2sYbFdGOladAowc__2tNnaUoMV9T4Py9v2itqiLwz,Bookhouse Gift Vouchers,Physical Gift Voucher - Gift Cards from The Bookhouse Broughty Ferry- Just £10! Physical Gift Voucher · Physical Gift Voucher. Regular price From £10.00 GBP.,"""ferry"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,thecardzoo.com,Trip To Corfu Pass Personalised Gift Voucher Surprise ...,https://thecardzoo.com/trip-to-corfu-pass-personalised-gift-voucher-surprise-trip-holiday-ticket/,Trip To Corfu Pass Personalised Gift Voucher Surprise ...,"This Trip To Corfu Pass Personalised Gift Voucher Surprise Trip Holiday Ticket is printed onto high quality satin finish card, measures 21.5 x 10.6cm and comes ...","""Corfu"" ""gift voucher""",4,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,thefoundation.com.au,Lingerie Gift Voucher $20 | Last Minute Gift Ideas for Women,https://thefoundation.com.au/products/gift-card-21?srsltid=AfmBOopo5GEmdEF8FFGKYL5hV6MyhvfvlHa5Q74M1I3aKYXyF87oey9u,Lingerie Gift Voucher $20 | Last Minute Gift Ideas for Women,"Gift Cards and Vouchers for women. Find the perfect gift for women to choose from a wide selection of lingerie, and complimentary bra fitting too.","""lingerie"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,thegymking.com,eGift Card | Online Gift Card,https://thegymking.com/products/gk-gift-card,eGift Card | Online Gift Card,"Gym King Gift Card, a fast and easy digital gift with instant delivery and flexible values, ideal for gym clothing, fitness gear, and activewear.","""fitness"" ""gift voucher"" Greece",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,themodernisthotels.com,The Modernist Gift Voucher,https://shop.themodernisthotels.com/product/the-modernist-gift-voucher/,The Modernist Gift Voucher,"The Modernist Gift Voucher. €100.00 – €2,000.00 Price range: €100.00 ... From stays at The Modernist Athens or The Modernist Thessaloniki to light ...","""Thessaloniki"" ""gift voucher""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,themontenottehotel.com,Hotel & Spa Gift Vouchers Cork,https://www.themontenottehotel.com/gift-vouchers/,Hotel & Spa Gift Vouchers Cork,"However you choose to gift the Montenotte experience, a gift voucher ensures a memorable holiday treat. ... Cinema. Simply choose the monetary value you ...","""cinema"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
