score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason
100,atenskincare.com,ATEN Skincare Gift Voucher | Digital Gift Card,https://atenskincare.com/products/aten-skincare-gift-voucher?srsltid=AfmBOorGDAEAEO-8oyRf8B6sM10NatJlGUbmeZ1HQnciGu6lCgJ8qBUM,ATEN Skincare Gift Voucher | Digital Gift Card,"ATEN Skincare Gift Voucher. Regular price €25,00. Sale price €25,00 Regular ... Greece (EUR €), Hungary (HUF Ft), Ireland (EUR €), Italy (EUR €), Latvia (EUR ...","""skincare"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,athens-theater.com,Gift Cards - Athens Theater,https://www.athens-theater.com/for-you/gift-cards,Gift Cards - Athens Theater,Suggestions. A Beautiful Noise at Classic Center Theatre; The Wiz at Classic Center Theatre ... gift card email you receive. 10. In the event an eGift Card code ...,"""theatre"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,athensphototour.com,We are now offering Gift Cards - AthensPhotoTour.com,https://www.athensphototour.com/we-are-now-offering-gift-cards/,We are now offering Gift Cards - AthensPhotoTour.com,"You can even slice a 200 euros gift card from our daily photo tours, the Athens full day Photo tour,; or the Peloponnese full day Photo tour.","""tour"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,aureliamobilespa.com,Aurelia Mobile Spa | Spa Services in Corfu,https://aureliamobilespa.com/gift-cards-mobile-spa-in-corfu/,Gift Cards | Aurelia Mobile Spa | Spa Services in Corfu,"Give the gift of relaxation, rejuvenation, and self-care with our exquisite spa gift cards. Order your gift card & let the tranquility begin! Mobile Spa Corfu.","""Corfu"" ""spa"" ""gift card""",6,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,austrian.com,Austrian Airlines Gift Cards,https://www.austrian.com/ca/en/book/flights/giftvoucher,Austrian Airlines Gift Cards,Make your loved ones' travel dreams come true and give them an unforgettable experience with a Gift Card. ... Austria. Belarus. Belgium. Bosnia-Herzegovina.,"""Austria"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
60,autowin.com,AutoWin Voucher,https://www.autowin.com/en-gr/products/autowin-gift-card?srsltid=AfmBOop1TyB53Ama6Kq8aggMlWnCYizKuAYaJbZhRFEHLb2I2diyjNd4,AutoWin Voucher,Gift the joy of luxury car accessories with an AutoWin Gift Card. Ideal for any car enthusiast! Shop now and elevate their ride.,"""car accessories"" ""gift card"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,babyhug.gr,Αγοράστε μία Δωροεπιταγή - Baby Hug,https://babyhug.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Baby Hug,"Baby Hug · 0 · Καλάθι0 προϊόν(τα) 0,00€ 0. Αναζήτηση... Αγοράστε μία Δωροεπιταγή. home · O Λογαριασμός μου · Αγορά Δωροεπιταγής. Αυτή η δωροεπιταγή θα ...","site:.gr ""baby"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
80,bananaway.eu,Gift Voucher - Bananaway,https://bananaway.eu/products/gift,Gift Voucher - Bananaway,"Give the gift of adventure with a Bananaway gift voucher for sup lessons, equipment or trips. The perfect present for water sports lovers. From €10.","""water sports"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,barber-strong.com,The Barber Strong Gift Card,https://barber-strong.com/products/show-your-favorite-barber-some-love-the-barber-strong-gift-card?srsltid=AfmBOoqdIFS-6sotsW7gcYr5jTuwxArhRO6xZjqZFG9sl4mlcSC9Tgdq,The Barber Strong Gift Card,Hands-down the best way to show your favorite barber some love! HERE'S HOW OUR DIGITAL GIFT CARD WORKS: 1. Select the $ amount you'd like to gift,"""barber"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,barcelo.com,Hotel Gift Cards | Give a Barceló Hotel Group experience,https://www.barcelo.com/en-es/gift-card/,Hotel Gift Cards | Give a Barceló Hotel Group experience,"Cádiz, Spain. 10% discount · Barceló Punta Umbría Mar. Punta Umbría, Spain ... Buy a gift card to make a booking, give as a gift or treat yourself to an ...","""Spain"" hotel ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,beautyqueens.gr,Beauty Queens,https://www.beautyqueens.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα - Beauty Queens,Δωροκάρτα Η δωροκάρτα μας είναι η ιδανική επιλογή για να κάνετε δώρο ... © 2013 - 2026 • Beauty Queens • All Rights Reserved. Page load ...,"site:.gr ""beauty"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,beleaev.com,Beleaev E,https://beleaev.com/products/beleaev-gift-card?srsltid=AfmBOopmqh2f5A-5gPLIQM5lp7uq9OeqlOTbsC5M6wXP67No_pq-bTSh,Beleaev E-Gift Card | Caviar & Gourmet Gift Voucher,"Beleaev e-gift card digital gift voucher for online shopping in AED. Open media 1 in modal ... BELEAEV CAVIAR & GOURMET LTD. 85 Great Portland Street, London, ...","""gourmet"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,belenka.com,Gift Voucher | Be Lenka,https://www.belenka.com/gift-voucher/,Gift Voucher | Be Lenka,... clothing. Women's clothing. T-shirts · Pants · Skirts · Shirts. Accessories ... Gift Voucher. Gift Voucher. 1/ 1. Gift. Voucher. 4.97 74 reviews. Give the gift of ...,"""clothing"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,bellekids.gr,Αγοράστε μία Δωροεπιταγή - Bellekids,https://bellekids.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Bellekids,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη.,"site:.gr ""kids"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
80,belletrice.com,Belletrice Cosmetics gift voucher,https://belletrice.com/en/products/belletice-cosmetics-geschenkgutschein?srsltid=AfmBOorg99tZi5WaQ-aAzY-ANn8oyRL0NFmdYVlDqq6bv65aqj5yQtTg,Belletrice Cosmetics gift voucher,"Greece (EUR €); Greenland (DKK kr.) Grenada (XCD $); Guadeloupe (EUR ... Belletrice Cosmetics gift voucher. Regular price: €20 ,00. Regular price: Sale ...","""cosmetics"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,bershka.com,Δωροκάρτα - Bershka,https://www.bershka.com/gr/gift-card.html,Δωροκάρτα - Bershka,Δωροκάρτα (). 0. Ηλεκτρονική κάρτα e-gift card. Ενεργοποίηση κάρτας. Δες το ... Leather-look · Festival season · Party · Summer vibe. GET THE LOOK AΝΤΡΑΣ.,"""leather"" ""gift card"" Greece",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
75,best4travel.ie,Holiday Gift Voucher Best4Travel Buy Online!,https://www.best4travel.ie/gift-voucher,Holiday Gift Voucher Best4Travel Buy Online!,Corfu Crete Halkidiki Santorini Kos. Portugal. Algarve Lisbon Madeira ... Flight & Hotel All. Sun Holidays. Sun Holidays Sun. USA / Canada. USA and Canada ...,"""Corfu"" ""hotel"" ""gift voucher""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,bestofdeals.gr,bestofdeals.gr - Κουπόνια,https://bestofdeals.gr/,bestofdeals.gr - Κουπόνια | Δωροεπιταγές,... NAILS · ΚΟΜΜΩΤΗΡΙΑ · ΠΡΟΣΩΠΟ · ΒΛΕΦΑΡΙΔΕΣ – ΦΡΥΔΙΑ · SOLARIUM · ΣΩΜΑ · ΔΙΑΙΤΑ ... Δωροεπιταγή για να πληρώσετε στην επιχείρηση μόνο 675€ με τη Δωροεπιταγή του ...,"site:.gr ""nails"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
85,bestwestern.gr,Best Western Gift Card,https://www.bestwestern.gr/ro/travel-card,Best Western Gift Card,"Best Western Gift Card (numit și „Travel Card”) este un card cadou preplătit care poate fi achiziționat și reîncărcat (în anumite cazuri) online în USD, CAD, ...","site:.gr ""technology"" ""gift card""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
85,biano.gr,Δωροκάρτα 30€ | BIANO,https://www.biano.gr/proion/v/258790556-dorokarta-30eur,Δωροκάρτα 30€ | BIANO,Δωροκάρτα 30€ · Παρόμοια προϊόντα · Τα καλύτερα προϊόντα από Mom&Me Family Concept Store · Σχετικά με το Biano · Για χρήστες · Για καταστήματα · Φροντίστε να ...,"site:.gr ""concept store"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,bilderberg.nl,Bilderberg Gift Cards,https://www.bilderberg.nl/en/gift-vouchers/,Bilderberg Gift Cards,The Bilderberg Gift Card can be used freely at all Bilderberg hotels and restaurants in the Netherlands. Any amount between €25 and €500 is possible. Order your ...,"""Netherlands"" hotel ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,biologique-skincare.com,GIFT CARDS - Biologique Skincare,https://biologique-skincare.com/collections/gift-cards?srsltid=AfmBOoodW_YbZycZHN-U0gIY8i0szUi9JxgdcztPRL51xRZR5-1aC9qI,GIFT CARDS - Biologique Skincare,"CHF 1000.00. E-GIFT CARD. E-GIFT CARD. From CHF 100.00. MAIN MENU. Main menu. HOME ... Switzerland. For a personalized treatment experience, we invite you to ...","""Switzerland"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
65,blackboxmycar.com,BlackboxMyCar Gift Voucher,https://www.blackboxmycar.com/products/blackboxmycar-gift-card?srsltid=AfmBOoq_kEg5N9iOVDegFf2daFt9cP3e7v-Kzw642DljkjMqyNsOQkme,BlackboxMyCar Gift Voucher,The perfect gift for that special someone.,"""car accessories"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,blacklotusmassage.gr,Black Lotus Massage Δωροκάρτα 30 Ευρώ,https://blacklotusmassage.gr/product/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1-40-%CE%B5%CF%85%CF%81%CF%8E/,Black Lotus Massage Δωροκάρτα 30 Ευρώ,"Μασάζ στην Γλυφάδα Massage Glyfada Επαγγελματικό Χαλαρωτικό Μασάζ Το καλύτερο Massage Γλυφάδα Γλυφάδα. ... Δωροκάρτα 50 Ευρώ. 50,00 €. Από. Μήνυμα δώρου. Black ...","site:.gr ""massage"" ""δωροκάρτα""",1,data\discovery\focused-harvest-v7\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
80,blackswan-lbs.gr,Δωροκάρτα - Blackswan-lbs.gr,https://www.blackswan-lbs.gr/index.php?route=product/product&product_id=849,Δωροκάρτα - Blackswan-lbs.gr,"Δώστε τους τη δυνατότητα να επιλέξουν αυτό που πραγματικά επιθυμούν, ανάμεσα σε αμέτρητες επιλογές,. προσφέροντάς τους μια Δωροκάρτα Black Swan Luxury Beauty ...","site:.gr ""luxury"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
80,bodywise.gr,Δωροκάρτα - Bodywise Studio στη Θεσσαλονίκη,https://bodywise.gr/dorokarta/,Δωροκάρτα - Bodywise Studio στη Θεσσαλονίκη,Outdoor Training · Ελεύθερα Βάρη και Μηχανήματα Δύναμης · Λάστιχα Ενδυνάμωσης ... Δωροκάρτα. Home; Δωροκαρτα. Διαλέξτε από τη μεγάλη γκάμα ολιστικών θεραπειών ...,"site:.gr ""outdoor"" ""δωροκάρτα""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
85,booking.anhotel.lt,online booking,https://booking.anhotel.lt/?lang=en,online booking - gift voucher system - AN hotel,"Online reservation of hotel services and gift voucher system ... paros kainos mokestis, nepriklausomai nuo to, kiek dienų trumpinamas viešnagės laikas.","""Paros"" ""hotel"" ""gift voucher""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,booking.gradiali.com,Gradiali Palanga - online booking & gift voucher system,https://booking.gradiali.com/packets?category=9&lang=en,Gradiali Palanga - online booking & gift voucher system,"Online reservation of hotel services and gift voucher system ... paros kainos mokestis, nepriklausomai nuo to, kiek dienų trumpinamas viešnagės laikas ...","""Paros"" ""hotel"" ""gift voucher""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,borsanuova.gr,Borsanuova,https://borsanuova.gr/product-category/dorokartes/,Δωροκάρτες,Δωροκάρτα Borsanuova 100€ | Borsa Nuova | Δωροκάρτες | Borsa Nuova ... Έλεγξε και τα ανεπιθύμητα αν δεν το βρεις. Borsa Nuova Leather · Bags · Travel. Η ...,"site:.gr ""bags"" ""δωροκάρτα""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
80,borujewelry.com,Boru Jewelry Gift Voucher,https://borujewelry.com/products/boru-jewelry-gift-vocuher?srsltid=AfmBOopX1fa3Sncbi6K-CIfzUhzOsi2RX0ZIGuwC2F2WO0c6iu7Cx6jW,Boru Jewelry Gift Voucher,"Looking for a gift for a loved one, family member, friend or colleague but don't know quite what to get them? Why not opt for a Boru Jewelry Gift Voucher!","""jewelry"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,boss-shoes.gr,Αγοράστε μία Δωροεπιταγή - Boss Shoes!,https://www.boss-shoes.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Boss Shoes!,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... Γίνε μέλος στο Newsletter της Boss Shoes και κέρδισε εκπτωτικό ...,"site:.gr ""shoes"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,brasmedicalspa.com,Bras Medical Spa Gift Card,https://brasmedicalspa.com/products/bras-medical-spa-gift-card?srsltid=AfmBOoqvFra5nPLfPLf3baBiV-ED7fNUofb318G8lTkxe34ZsuS8JoiI,Bras Medical Spa Gift Card,Bras Medical Spa Gift Card · Special Order Request.,"""medical spa"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,bristolcourses.com,Gift Vouchers | Bristol Courses,https://www.bristolcourses.com/courses/gift-vouchers/,Gift Vouchers | Bristol Courses,Classics – Latin & Greek · Dutch · French ... Give the gift of learning with our course gift voucher. Learn a New Language with. Bristol Courses Language School.,"""language school"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,brownthomas.com,The Brown Thomas Arnotts Gift Card,https://www.brownthomas.com/ni/gifts/gift-cards/,The Brown Thomas Arnotts Gift Card,"A gift card displayed in an open black envelope with 'Brown Thomas' text, ... Ireland (EUR), Northern Ireland (GBP). Continue shopping. Privacy Preference ...","""Ireland"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,brunchies.shop,LENIKA gift voucher - brunchies,https://brunchies.shop/en/products/lenika-geschenkgutschein,LENIKA gift voucher - brunchies,... gift voucher. LENIKA gift voucher. Zoom. Previous. Next ... Brunchies combines haircare and jewelry. Hair ... Greece (EUR €) Greenland (EUR €) Grenada (EUR ...,"""haircare"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,bryant.dental,Gift Cards | Bryant Dental – Empower Clinicians with Transformative ...,https://bryant.dental/gift-cards,Gift Cards | Bryant Dental – Empower Clinicians with Transformative ...,Southwest Dental Conference . Register for trade show. This gift card could change someone's life. Every product we make is truly transformative and the ...,"""dental"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,budgettravel.ie,Budget Travel Gift Vouchers,https://www.budgettravel.ie/gift-vouchers,Budget Travel Gift Vouchers,Give the gift of travel with a Budget Travel gift voucher! Perfect for any ... Spain Back. Costa Del Sol · Benalmadena · Fuengirola · Malaga · Nerja ...,"""Spain"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
55,business-travel.gr,Business Travel Giftcard - Corporate Travel | DMC | MICE,https://business-travel.gr/en/tour/business-travel-giftcard-en/,Business Travel Giftcard - Corporate Travel | DMC | MICE,"The perfect gift for any occasion, any traveler, and any dream. Make Dreams Come True with the Business Travel Gift Card! Choose the color and the amount for ...","site:.gr ""travel"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
85,butik.louisiana.dk,Gift cards for Louisiana,https://butik.louisiana.dk/en-eu/pages/gavekort?srsltid=AfmBOorT7VANkxQC-RMP4cg1HbRZG25UVv_1a3BXzrwhFG5IYNtpJXia,Gift cards for Louisiana,"Entrance Experience all the exhibitions, the museum's popular park and beautiful architecture. Choose a gift card for DKK 145 for one ticket. Shop and Webshop ...","""museum"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,cafemanteio.gr,Cafe Manteio - Ψυχικοί Σύμβουλοι,https://cafemanteio.gr/product/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα - Cafe Manteio - Ψυχικοί Σύμβουλοι,Cafe Manteio – Ψυχικοί Σύμβουλοι. Προηγούνται τα ... Αρχική σελίδα / Χωρίς κατηγορία / Δωροκάρτα.,"site:.gr ""cafe"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
