score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason
100,allsportstore.com,All Sports GIFT VOUCHERS,https://www.allsportstore.com/en/All-Sports-GIFT-VOUCHERS/m-19488.aspx,All Sports GIFT VOUCHERS,All Sports GIFT VOUCHERS | AllSportStore.com AllSportStore.com. Summer Sale: Up ... Why Choose an E-Gift Voucher? Fast and convenient. Available in any ...,"""sports"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,alteregofashion.gr,AlterEgo,https://alteregofashion.gr/en/product/gift-card/,Δωροκάρτα AlterEgo,"Choose the amount you want to donate and a gift card with your message will ... Thessaloniki, TK. 56429 2310 681328. In the event that you wish to use ...","""Thessaloniki"" ""fashion"" ""gift card""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
85,amazon.es,Amazon.es: Gift Cards,https://www.amazon.es/-/en/b?ie=UTF8&node=3564279031,Amazon.es: Gift Cards,Shop gift cards from popular brands ; Google Play code (send via email; valid only for Spain). €5.00 ; NEU Apple Gift Card - for Spain - by e-mail. €10.00 · 10 ...,"""Spain"" retail ""gift card"" official",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REJECT,third_party_apple_gift_card
80,ammilos.gr,Κάρτα Δώρου Άμμιλος | Πρωτότυπες Γαστρονομικές Εμπειρίες,https://ammilos.gr/karta-dorou-ammilos/,Κάρτα Δώρου Άμμιλος | Πρωτότυπες Γαστρονομικές Εμπειρίες,"Η Κάρτα Δώρου Άμμιλος είναι το πιο πρωτότυπο δώρο! Μαθήματα μαγειρικής για παιδιά, εφήβους, ενήλικες και εταιρείες στη Θεσσαλονίκη. Δωρίστε μια εμπειρία ...","""κάρτα δώρου""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
80,ananne.com,Gift voucher for high-quality active ingredient cosmetics | ananné,https://ananne.com/en/products/geschenkgutschein?srsltid=AfmBOorDe79bxQ6MC3h1MDJA4V0Sr1-YBEd_EAgZ6pzO3IAPIsH_GtRq,Gift voucher for high-quality active ingredient cosmetics | ananné,Gift voucher ananné | Gift voucher to print yourself ➢ natural cosmetics ✓ alcohol-free ✓ plastic-free ✓ cruelty-free ✓ last minute gift | discover ...,"""cosmetics"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,anastasiaskouzina.com.au,Gift Vouchers - Greek Sweets,https://www.anastasiaskouzina.com.au/products/gift-voucher,Gift Vouchers - Greek Sweets,Bakery · Pantry ... The recipient will automatically receive an email with a digital gift voucher code that can be used to purchase any products on our site.,"""bakery"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,anemifashion.gr,ANEMH clothing&fashion items,https://anemifashion.gr/shop/dorokarta/dorokarta/?attribute_gift-card-amount,Δωροκάρτα – ANEMH clothing&fashion items,Clean and Minimalist Fashion Gift Voucher Certificate (1). Δωροκάρτα €50. €10.00 – €200.00 Price range: €10.00 through €200.00. Ποσό Δωροκάρτας. Κάντε μία ...,"site:.gr ""fashion"" ""δωροκάρτα""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
80,angelopouloshair.gr,Gift Card | AngelopoulosHair,https://www.angelopouloshair.gr/en/dorokartes?srsltid=AfmBOopSrCMnfE7kswjWktDCrTT6aSFoi5VjZx_G2eM9i0Hu-h69_FoG,Gift Card | AngelopoulosHair,Barber Chairs · Pets · Barber Corner. Back; View all products · Mens Cologne · Shampoo ... Gift Card. gift-first. MAKE A NICE GIFT. gift-sect-one. Give a gift ...,"""barber"" ""gift card"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,angels-boutique.gr,Gift Card,https://www.angels-boutique.gr/product-category/mwb_wgm_giftcard,Gift Card,Δωροκάρτα. €30.00 - €200.00 VIEW CARD Preview · Angels Boutique · 2311299188. ANGELS BOUTIQUE. Σχετικά με εμάς · Επικοινωνία · Δωροκάρτα · Όροι Χρήσης ...,"site:.gr ""boutique"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
80,angelsflowers.gr,Angelsflowers,https://angelsflowers.gr/product/dwrokarta/,Δωροκάρτα,Δωροκάρτα. Πληροφορίες Παράδοσης. Παράδοση παντού στη ... Βρείτε μας στα: Instagram Facebook. © Copyright 2023. All Rights Reserved by Angel's Flowers.,"site:.gr ""flowers"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
85,animapetshop.gr,Αγοράστε μία Δωροεπιταγή,https://www.animapetshop.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Anima Pet Shop. Καλάθι 0. O Λογαριασμός μου · Αγορά Δωροεπιταγής ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας.,"site:.gr ""pet shop"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
80,aniri.net,Gift voucher,https://aniri.net/en/products/gut?srsltid=AfmBOoo3-OZUMpXAqqa4QX7rPLKyu3yoCS3WUXfomZ1O8VupJN_YAF8P,Gift voucher,United StatesUSD ($). Search. Geschenkgutschein - aniri | Sportswear. Gift voucher. Gift voucher. 0.,"""sportswear"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,annesemonin.com,Gift Card - Skincare - Face & Body Treatments,https://www.annesemonin.com/en-de/products/gift-card?srsltid=AfmBOopbCwP7d-TCoBRBIA2-mci_Pzb1z9iiDoyBvto-9j7OUgNP-x64,Gift Card - Skincare - Face & Body Treatments,"The gift card is sent to you by email only, valid for 1 year. 50,00 €. 100,00 €.","""skincare"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,antevacrafts.com,Gift Card 400,https://antevacrafts.com/products/gift-card-400?srsltid=AfmBOop2b7AI45uSmi_MTYDPF33mtoTLZ9ZnIn9DHw9bfGFGArPBLQBC,Gift Card 400,"Gift Card 400€. Gift Card 400€. SKU:gc-4. Handcrafted in Athens | A Goldsmith Legacy Since 1958. Regular price €400,00 EUR. Regular price €400,00 EUR Sale price ...","""Athens"" ""perfume"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
85,anthea.gr,Αγοράστε μία Δωροεπιταγή,https://www.anthea.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Το καλάθι αγορών είναι άδειο! Συνδεση; Εγγραφη. Anthea Cosmetics ... Αυτή η δωροεπιταγή θα αποσταλεί με e-mail στον παραλήπτη αφού ολοκληρωθεί η πληρωμή σας.,"site:.gr ""cosmetics"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
85,antithesisclothing.gr,Ηλεκτρονική Δωροκάρτα,https://antithesisclothing.gr/shop/dorokarta/?srsltid,Ηλεκτρονική Δωροκάρτα,Τότε η δωροκάρτα ... ΣΥΝΔΕΣΗ/ΕΓΓΡΑΦΗ. Ο ΛΟΓΑΡΙΑΣΜΟΣ ΜΟΥ · ΟΙ ΠΑΡΑΓΓΕΛΙΕΣ ΜΟΥ · ΤΑ ΑΓΑΠΗΜΕΝΑ ΜΟΥ · ΔΩΡΟΚΑΡΤΑ · Instagram. © 2026 Antithesis Clothing Clothing - All ...,"site:.gr ""clothing"" ""δωροκάρτα""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,apivita.com,e Gift Card Terms,https://www.apivita.com/en/terms-conditions-egift-card?srsltid=AfmBOooSLSeBpqV9j5ulf_DYi5O5Q8AcGjDBdvsTClSZxXin1OzEGsO9,e Gift Card Terms,Men's Skincare & Grooming · All Products · CONCERN @@. Multiple Signs Of Aging ... It is not possible to redeem an e-Gift Card for the purchase of another e-Gift ...,"""Athens"" ""skincare"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,apos.audio,Apos Audio Gift Card,https://apos.audio/products/apos-audio-gift-card?srsltid=AfmBOooWRQI2lNqR05WjeP18_a5BeGw1dBc4cH9s0IRsjgwP_-tZuYlc,Apos Audio Gift Card,"Give the gift of premium audio with an Apos Audio gift card. Perfect for audiophiles and music lovers, our gift cards allow recipients to choose from a wide ...","""audio"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,apostolouepiplo.gr,Αγοράστε μία Δωροεπιταγή,https://www.apostolouepiplo.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Τα καλάθι αγορών σας είναι άδειο! close. Apostolou Furniture - Έπιπλο Αποστόλου ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή ...,"site:.gr ""furniture"" ""δωροεπιταγή""",1,data\discovery\focused-harvest-v7\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,apothekespa.com,30,https://www.apothekespa.com/en/gift-card,Gift Card 30,Give them the gift of choise with an apotheke spa gift card. They are ... Chania +30 2821079797. OPENTIME. 10:00 - 21:00. Sat: 10:00 - 20:00. PREPAYMENT.,"""Chania"" ""spa"" ""gift card""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear
85,app.squareup.com,Order | Hair by Larissa eGift Cards,https://app.squareup.com/gift/MLMSKXKVCZ04W/order,Order | Hair by Larissa eGift Cards,Order Hair by Larissa eGift Cards online and give the perfect gift ... What kind of gift is it? For one individual. Send a gift card to one recipient. Group gift ...,"""Larissa"" ""gift card""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REJECT,unsafe_subdomain
100,app.talk-home.com,Buy Hotel Gift Cards for Netherlands,https://app.talk-home.com/en/gift-card/netherlands/hotel?srsltid=AfmBOoq1i6Zy2hYHR9Pl7PgXu6McvMFiNitCxUSwm-I_gw6VVuEqO9Q2,Buy Hotel Gift Cards for Netherlands,"Hotel Gift Card. netherlands. Country of use: netherlands. No products. Sorry, we don't have any products available for Hotel Gift Card at this moment. The ...","""Netherlands"" hotel ""gift card"" official",1,data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REJECT,unsafe_subdomain
100,applybay.shop,Mid-Level Gift Card Programmes & Planogram Compliance ...,https://applybay.shop/mid-gift-card-programmes-planogram-compliance-rosary-maker-for-fitness-jobs,Mid-Level Gift Card Programmes & Planogram Compliance ...,"Mid-Level Gift Card Programmes & Planogram Compliance Rosary Maker for Fitness jobs ... Yarham Heaton Health — Chalandri, Chalandri Municipality — EUR ...","""Chalandri"" ""fitness"" ""gift card""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,apps.apple.com,Special Gift Cards - App Store,https://apps.apple.com/au/app/special-gift-cards/id1585917288,Special Gift Cards - App Store,"The voucher has proven to be practically unusable, and I will never purchase a this gift card again. ... Malta · Moldova, Republic Of · Montenegro · Nederland ...","""Malta"" retail ""gift card"" official",1,data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REJECT,known_false_positive_or_reseller
100,aptmedicalaesthetics.com,Gift card - 1 Medical Spa in Oakville,https://aptmedicalaesthetics.com/shop/giftcard/Gift-card/?srsltid=AfmBOoqRnlZCY3W-V8arQkbnmEQbTPQAzGRuLZ1_sLT_x14UjWOC4nwb,Gift card - 1 Medical Spa in Oakville,"Similar to gift certificates, these gift cards can be purchased for any dollar amount and do not expire. Call us now to order your gift card, or let us know ...","""medical spa"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,arakaibeauty.com,Gift Of Beauty Gift Card at Ara'kai Beauty Copenhagen,https://arakaibeauty.com/products/ara-kai-beauty-gift-card-1?srsltid=AfmBOoqabxNySNlzw1kjskxS_gHwESRNbsoLwCsY88woJkA_3_FYCPRO,Gift Of Beauty Gift Card at Ara'kai Beauty Copenhagen,Share beauty and wellness with an Ara'kai Beauty Gift Card. The Ara´kai Beauty Gift Cards are redeemable at Ara´kai Beauty only (both online and in-store).,"""Denmark"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
65,araks.com,Gift Card - Araks,https://www.araks.com/collections/gift-card?srsltid=AfmBOor4_h3wh72qnmNZ_yDFpDzNSqh25YqHObiZbuID0WM9OSkl0AdT,Gift Card - Araks,Greece (EUR €); Greenland (DKK kr.) Grenada (XCD $); Guadeloupe (EUR ... Araks is consciously crafted lingerie and swimwear. Committed to taking care ...,"""Greece"" ""lingerie"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
60,arapina.co.uk,Order a voucher delivery in London from Arapina Bakery,https://arapina.co.uk/product/gift-voucher/?srsltid=AfmBOoqDadsY6A2dLGgxll2sitN_mB5btRF785eLcm9gMQTbE3NbfWzd,Order a voucher delivery in London from Arapina Bakery,"Enjoy eating and living the way Arapina suggests! Buy a gift voucher with us ... The pistachio scroll was also delicious, the pastry itself was a ...","""pastry"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,archaeotours.gr,Ancient Greece,https://www.archaeotours.gr/product-category/wps_wgm_giftcard/,Gift Card - Ancient Greece,"Mythology for Kids (2). Our Best Sellers. Destination Nafplio. Rated 0 ... Crete, there's a Destination Gift Card waiting for you. Our Destination Gift ...","""Crete"" ""kids"" ""gift card""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,argento.com,Gifts E-Mail Gift Voucher Argento.com,https://www.argento.com/en/Gifts-E-Mail-Gift-Voucher/m-1803.aspx?srsltid=AfmBOoqzhwZvjMC0c5Vah7BTKRJI2SPSoGoELeZJGSLRqh82uqcLG5aQ,Gifts E-Mail Gift Voucher Argento.com,Give a loved one the present they've always wanted with an Argento Gift Voucher to spend on their favourite jewellery brands!,"""watches"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,argo-ceramics-gifts.gr,Αγοράστε μία Δωροεπιταγή,https://www.argo-ceramics-gifts.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,argo-ceramics-gifts.gr · 0. Όλες. Όλες; SHOP; ΑΝΤΙΚΕΙΜΕΝΑ ΤΕΧΝΗΣ ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας.,"site:.gr ""gifts"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
