v4_score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v4_bucket,v4_reason,v5_bucket,v5_reason
95,smartcdkeys.com,Buy Cineworld Cinema Gift Cards - Compare Prices,https://smartcdkeys.com/gr/agora-gift-cards/cineworld-cinema,Buy Cineworld Cinema Gift Cards - Compare Prices,Greece (EUR); Hungary (HUF); CIS; Russia / CIS (RUB); Ukraine (UAH); Turkey ... Cineworld Cinema 20 GBP Gift Card από $31.36 £1.15 per £1 Cineworld Cinema ...,"""cinema"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,speak-greek.com,Gift voucher - Give your loved ones the gift of ...,https://www.speak-greek.com/2023/12/gift-voucher.html,Gift voucher - Give your loved ones the gift of ...,Greek LessonsTranslationsOnline coursesPublicationsConsultancyMentoring ... How about a gift voucher for learning the Greek Language via:,"""courses"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,starlightcinemacrete.com,Gift Vouchers | Luxury Outdoor Cinema in Crete,https://starlightcinemacrete.com/gift-vouchers,Gift Vouchers | Luxury Outdoor Cinema in Crete,"A Starlight Cinema gift voucher is the promise of a private open-air cinema night anywhere on Crete. A 200-inch screen, luxury seating and a film of their ...","""cinema"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,supportnow.org,New Gift Card for THE RHODES FAMILY,https://www.supportnow.org/the-rhodes-family/gift-cards/new,New Gift Card for THE RHODES FAMILY,The recipient will choose their preference from these options. DoorDash gift card; Uber Eats gift card; Grubhub gift card; Instacart gift card.,"""Rhodes"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,tezapsidis-jewellery.com,Tezapsidis Gift Card,https://tezapsidis-jewellery.com/el/products/tezapsidis-gift-card?srsltid=AfmBOoo0ywPbAUNgWot0sFxe7yielHmKcVoesQTvDH5MwHopQp-F0qLz,Tezapsidis Gift Card,"... Gift Card arrives instantly by email to the recipient and is recognized in Tezapsidis Store in Thessaloniki, Greece, on the Web at tezapsidis-jewellery.com ...","""Thessaloniki"" ""jewelry"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,thecardzoo.com,Trip To Corfu Pass Personalised Gift Voucher Surprise ...,https://thecardzoo.com/trip-to-corfu-pass-personalised-gift-voucher-surprise-trip-holiday-ticket/,Trip To Corfu Pass Personalised Gift Voucher Surprise ...,"This Trip To Corfu Pass Personalised Gift Voucher Surprise Trip Holiday Ticket is printed onto high quality satin finish card, measures 21.5 x 10.6cm and comes ...","""Corfu"" ""gift voucher""",4,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,themodernisthotels.com,The Modernist Gift Voucher,https://shop.themodernisthotels.com/product/the-modernist-gift-voucher/,The Modernist Gift Voucher,"The Modernist Gift Voucher. €100.00 – €2,000.00 Price range: €100.00 ... From stays at The Modernist Athens or The Modernist Thessaloniki to light ...","""Thessaloniki"" ""gift voucher""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,thessfringe.com,Gift Vouchers,https://thessfringe.com/merch/gift-vouchers-4/,Gift Vouchers,€8 Gift Voucher. Valid for ThessFringe 2025. Buy Now. €10 Gift Voucher €10 ... The 3rd Thessaloniki Fringe Festival was sponsored and under the auspices of the ...,"""Thessaloniki"" ""gift voucher""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,threeshipscoffee.com,Digital Gift Voucher (Cafe Use Only - Purchase Link In ...,https://threeshipscoffee.com/products/gift-card-for-use-in-cafe-copy,Digital Gift Voucher (Cafe Use Only - Purchase Link In ...,Greece EUR €; Greenland DKK kr. Grenada XCD $; Guadeloupe EUR €; Guatemala ... Digital Gift Voucher (Cafe Use Only - Purchase Link In Description). $0.00.,"""cafe"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,tinggly.com,Best Greece Gift Card,https://tinggly.com/gift_card/greece-gift-card/GCU622O9T?srsltid=AfmBOoooeYYfb2N0L8qAEROGPQNJZroA9dfi5BOVy8cz2TYdJTyWaPFR,Best Greece Gift Card,"Yes, Tinggly experience gifts usually come with an expiry date. Typically, the gift card is valid for up to two years from the date of purchase, giving ...","""gifts"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,tofillo.com,Gift Cards Αρχεία,https://tofillo.com/en/products/gift-cards-en/,Gift Cards Αρχεία,"Gift Card 20€. 20,00€. Buy · Gift Card 50€. 50,00€. Buy ... ) Souda, Chania, Crete · +30 28215 06927. Follow us. Facebook-f Instagram Youtube. Website by ...","""Chania"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,trai-anfield-photography.com,BUY PHOTOGRAPHY GIFT VOUCHERS | UK,https://www.trai-anfield-photography.com/shop-photography-gift-vouchers,BUY PHOTOGRAPHY GIFT VOUCHERS | UK,Tailor Made Greece: Dalmation Pelicans · Tailor Made Scotland · Tailor Made ... Photography Gift Voucher £25. Price£25.00 · £50 Photography Gift Voucher. Price ...,"""photography"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,unboxgreece.com,Greek Food Gift Card | Buy a Gift Voucher,https://unboxgreece.com/product-category/gift-card/?srsltid=AfmBOoqZibM0cyKszt22zz326IsgGuZgDzhAH6aXD6AHrOdDIXlj8y5V,Greek Food Gift Card | Buy a Gift Voucher,Give the gift of Greece — buy an Unbox Greece gift card online ... Gift Card. Close. Home / Gift Card. Showing the single result. Show sidebar. Show ...,"""home"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,vouchersdepot.com,Gift Card - Attica - Greece,https://www.vouchersdepot.com/product/Greece/ATTICA,Gift Card - Attica - Greece,Gift Card - Attica - Greece. Το attica είναι το μεγαλύτερο ... attica is the country's largest department store which is located in five locations in Greece ...,"""department store"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,wizzgift.com,Abdullah Electronics Gift Voucher - Buy with Crypto,https://www.wizzgift.com/en-GR/gift-cards/abdullah-electronics-gift-voucher,Abdullah Electronics Gift Voucher - Buy with Crypto,"Buy Abdullah Electronics Gift Voucher with crypto, secure digital delivery, and worldwide support. Shop on WizzGift Greece today!","""electronics"" ""gift voucher"" Greece",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,xbankang.com,What Greece Gift Card is Available? Discover Now,https://www.xbankang.com/blogs/greece-gift-card-available-now-in-2025,What Greece Gift Card is Available? Discover Now,"The most frequent uses of a gift card in Greece are at fashion outlets, electronics suppliers and supermarkets. ... Gift Card Store in Greece.","""electronics"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
90,apothekespa.com,30,https://www.apothekespa.com/en/gift-card,Gift Card 30,Give them the gift of choise with an apotheke spa gift card. They are ... Chania +30 2821079797. OPENTIME. 10:00 - 21:00. Sat: 10:00 - 20:00. PREPAYMENT.,"""Chania"" ""spa"" ""gift card""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
90,audiogold.co.uk,Audio Gold Gift Vouchers – AudioGoldLondon,https://audiogold.co.uk/pages/audio-gold-gift-vouchers,Audio Gold Gift Vouchers – AudioGoldLondon,"Greece (GBP £), Hong Kong SAR (GBP £), Hungary (GBP £), Ireland (GBP £), Israel ... Audio Gold Gift Voucher. £25.00 – £1,000.00. Buy gift card. Special Offers ...","""audio"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|brand_domain_match,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
90,beatone.co.uk,Be At One Greek St | Bar Gift Card,https://www.beatone.co.uk/greek-street-soho/gift-cards,Be At One Greek St | Bar Gift Card,"Whether it's for a birthday, Christmas, hen night, or just because, it is THE bar gift card that says ""you deserve a day that starts with cocktails"". BUY NOW, ...","""bar"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|brand_domain_match,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
90,bkstr.com,Rhodes College Gift Cards,https://www.bkstr.com/rhodesstore/shop/gift-cards,Rhodes College Gift Cards,"See all Health, Wellness & Beauty · See all Sale & Clearance. Store Hours Track an Order ... $50 Gift Card ADD TO BAG. $50 Gift Card. $50.00. $500 Gift Card ADD ...","""Rhodes"" ""beauty"" ""gift card""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
90,classbento.com.au,Fun experience gift cards,https://classbento.com.au/workshop-experience-gift-cards?srsltid=AfmBOoqBqWOq3ZjVRwMVtLitGVlwAN58bDpHaJm2Y1LeMgcQJOMU0fTv,Fun experience gift cards,"Location Rhodes / Mobile ... Wine tasting experiences, mixology workshops and cheese making classes also make wonderful experience gift voucher ideas for those ...","""Rhodes"" ""beauty"" ""gift voucher""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
90,dmasalonconcept.glossgenius.com,DM at Athens Beauty Collective,https://dmasalonconcept.glossgenius.com/shop/gift-cards,Gift Cards - DM at Athens Beauty Collective,"$100 $150 $200 $500. Custom amount. Choose a gift card design. Gift card design option 1 at DM at Athens Beauty Collective in GA, GA.","""Athens"" ""beauty"" ""gift card""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
90,europages.co.uk,Gift card Greece | B2B companies and suppliers | europages,https://www.europages.co.uk/companies/greece/gift-card.html,Gift card Greece | B2B companies and suppliers | europages,"Peristeri. Employees. 1-4. Delivery: Europe. Distributor. Online store for mobile accessories, electronics, car accessories, household appliances ...","""Peristeri"" ""electronics"" ""gift card""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|repeated_source|multi_source|brand_domain_match,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
90,hellenic-art.com,Gifts Inspired by Mythology & History,https://www.hellenic-art.com/product/gift-card/,Gift Card | Gifts Inspired by Mythology & History,Gift Card ... Minoan wall frescoes from the island of Crete · Olympic Games wall frescoes · Wall frescoes of Gods; Ancient Greek Bas Reliefs. Greek Jewelry.,"""Crete"" ""jewelry"" ""gift card""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
90,herringshoes.co.uk,Herring Shoes Gift Card,https://herringshoes.co.uk/products/herring-shoes-gift-card,Herring Shoes Gift Card,"... Greece, Greenland, Grenada, Guadeloupe, Guatemala, Guernsey, Guinea, Guinea-Bissau ... Gift Voucher. Herring Shoes Gift Card. 01. Herring Vouchers. Herring Gift ...","""Greece"" ""shoes"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|brand_domain_match,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
90,kourbela.com,eGift Card,https://kourbela.com/product/egift-card/?srsltid=AfmBOooCbJw0JRtQdB3DLCp5F2M9jeS-aqpKyxiQeBJI42HE8oYgDmHd,eGift Card,"Kourbela e-gift card is valid for 12 months and redeemable only online at ... 164 51, Athens, Greece T: +30 210 99 42731 info@kourbela.com. Mon to Fri ...","""Athens"" ""kids"" ""gift card""",2,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
90,lacretechamber.com,2017 Restaurant Gift Card Winners,https://lacretechamber.com/2017-restaurant-gift-card-winners/,2017 Restaurant Gift Card Winners,"2017 Restaurant Gift Card Winners. Published ... Crete, AB T0H 2H0. View Full Listing ...","""Crete"" ""restaurant"" ""gift card""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
90,massage-crete.com,Massage Gift Card by Mindful Touch in Chania Crete,https://massage-crete.com/massage-gift-card-crete/,Massage Gift Card by Mindful Touch in Chania Crete,Offer to your loved ones a therapeutic massage gift card by Mindul Touch ... © Copyright - massage-crete.com | Tryseo.gr Κατασκευή Ιστοσελίδων Wordpress ...,"""Crete"" ""massage"" ""gift card""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
90,morelifeadventures.com,Com,https://morelifeadventures.com/experience-gift-vouchers,Gift Vouchers,Crete Fitness Retreat. About. Team · Our Story · Sustainability · Work with us ... The recipient can enter the code at checkout to subtract the gift voucher value ...,"""Crete"" ""fitness"" ""gift voucher""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
90,neweuropetours.eu,Jewellery Gift Voucher,https://www.neweuropetours.eu/jewlerry/jewellery-gift-voucher,Jewellery Gift Voucher,Athens. Discover the city & find a tour · Auckland ... Jewellery Gift Voucher. Yoann Rousset · Homepage jewelry. Share this page : Why ...,"""Athens"" ""jewelry"" ""gift voucher""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
90,pawsomepawsboutique.co.uk,Pawsome Paws Boutique Gift Voucher,https://www.pawsomepawsboutique.co.uk/products/pawsome-paws-boutique-gift-voucher,Pawsome Paws Boutique Gift Voucher,Greece (EUR) · Greenland (DKK) · Guadeloupe (EUR) · Guernsey (GBP) · Hong Kong SAR ... Pawsome Paws Boutique Gift Voucher. £10.00. check The Perfect Gift for Dog ...,"""boutique"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|brand_domain_match,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
90,shop.luvnroll.com,Com,https://shop.luvnroll.com/products/gift-voucher?srsltid=AfmBOop1SJIiZHGd70GoQHtaD7VEFJBt_lLAlZsxSEFspDqUzADu0XxV,Gift Voucher,Applicable for jewelry and clothing online and in shop. The gift card can ... Santorini Lookbook · PCP Lookbook. Back; COLLECTIONS; LNR SS23 · LNR SS22 ...,"""Santorini"" ""jewelry"" ""gift card""",2,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
90,wowcher.ie,€25 for €40 Gift Voucher for Good Place Clinic Spa - Dublin,https://www.wowcher.ie/deal/vip/38505731/25-40-gift-voucher-good-place-clinic-spa?from_lsie=true,€25 for €40 Gift Voucher for Good Place Clinic Spa - Dublin,"Spa Gift Voucher: €40 to Spend on Treatments – Good Place Clinic Spa, Dublin ... Mystery Holiday™ - Crete, Tenerife, Turkey, Rome, Venice & More! 202 ...","""Crete"" ""spa"" ""gift voucher""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
90,zenin.com.au,Purchase a Massage Gift Voucher Now,https://www.zenin.com.au/Massage-Gift-Voucher/Sydney/Inner-West/Rhodes,Purchase a Massage Gift Voucher Now,Booking a massage session in Rhodes is made easy and stress-free with our ... What can I put on my massage gift voucher? When purchasing a Zenin massage ...,"""Rhodes"" ""massage"" ""gift voucher""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,agorakifissia.com,Gift cards,https://agorakifissia.com/gift-cards/,Gift cards,"What is the difference between an e-Gift Card and physical Gift Card? A ... Argyropoylou 10, Kifisia 145 62, Attica, Greece. VAT: 033240915. GEMI ...","""Kifisia"" ""garden"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,anastasiaskouzina.com.au,Gift Vouchers - Greek Sweets,https://www.anastasiaskouzina.com.au/products/gift-voucher,Gift Vouchers - Greek Sweets,Bakery · Pantry ... The recipient will automatically receive an email with a digital gift voucher code that can be used to purchase any products on our site.,"""bakery"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,antevacrafts.com,Gift Card 400,https://antevacrafts.com/products/gift-card-400?srsltid=AfmBOop2b7AI45uSmi_MTYDPF33mtoTLZ9ZnIn9DHw9bfGFGArPBLQBC,Gift Card 400,"Gift Card 400€. Gift Card 400€. SKU:gc-4. Handcrafted in Athens | A Goldsmith Legacy Since 1958. Regular price €400,00 EUR. Regular price €400,00 EUR Sale price ...","""Athens"" ""perfume"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,bellevue.it,Gift card of a massage and spa access at the ...,https://www.bellevue.it/en/gift-card-hotel-sorrento/wellness-harmony,Gift card of a massage and spa access at the ...,"In the intimate and welcoming atmosphere of the Wellness area, this gift voucher offers a 50-minute customized couples' massage to be shared. ... Greece +30 ...","""Greece"" ""massage"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,bothners.co.za,Virtual Gift Voucher - R300,https://bothners.co.za/shop/gifts-lifestyle/gift-vouchers/virtual-gift-voucher-r300/,Virtual Gift Voucher - R300,"Home Audio & Video · Music Books · Gifts & Lifestyle · Gift Vouchers · Clothing ... He went on to study piano and voice as subjects, before leaving for Greece ...","""Greece"" ""audio"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
