bucket,reason,domain,merchantName,possibleOfficialUrl,title,score,occurrences,notes,sourceFiles
REVIEW,plausible_giftcard_but_needs_human_check,monzouzou.com,Gift Card Archives,https://www.monzouzou.com/product-category/wps_wgm_giftcard/,Gift Card Archives,100,1,"ACCESSORIES · FOOTWEAR · GIFT CARD · SHOWROOM APPOINTMENT. Hamburger Toggle Menu ... Dimitriou 26, Thessaloniki 546 32 MONDAY – FRIDAY 9.00 – 16.00. BY ...",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,moonbikesrl.it,Moon Bike Gift Card | Motorcycle & Apparel Gift Voucher,https://www.moonbikesrl.it/en-as/products/gift-card?srsltid=AfmBOopNyjySLcGFUJVWHI9bGl3RixQiwMdQxCINmHTcUKqB_UBIKHVb,Moon Bike Gift Card | Motorcycle & Apparel Gift Voucher,100,5,"Give the perfect gift! Moon Bike Gift Card valid on motorcycle apparel, helmets and accessories. Available in various denominations.",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,mooneys.cardfoundry.com,Mooney's Sports Bar & Grill,https://mooneys.cardfoundry.com/,Mooney's Sports Bar & Grill - Gift Cards | Main Menu,85,1,... Athens/Williamsville/Corning · Order Status · Check Balance · Accessibility Version. Gift Cards. Welcome to our online gift card shop! ... computers hard drive by ...,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,mordorintelligence.com,Italy Gift Card & Incentive Card Market Forecasts 2031,https://www.mordorintelligence.com/industry-reports/italy-gift-card-and-incentive-card-market,Italy Gift Card & Incentive Card Market Forecasts 2031,100,4,The Italy Gift Card And Incentive Card Market worth USD 7.22 billion in 2026 is growing at a CAGR of 7.76% to reach USD 10.49 billion by ...,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,morehome.gr,25,https://www.morehome.gr/index.php?route,Δωροεπιταγή 25,80,1,MORE HOME. 0 · 0 τεμάχιο (-α) - 0.00€ 0 · Δωροεπιταγή 25€. Δωροεπιταγή 25 ... Δωροεπιταγή 50€ .. 50.00€. Προσθήκη στο καλάθι. Πρoσθήκη στη ...,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,morelifeadventures.com,Com,https://morelifeadventures.com/experience-gift-vouchers,Gift Vouchers,100,2,Crete Fitness Retreat. About. Team · Our Story · Sustainability · Work with us ... The recipient can enter the code at checkout to subtract the gift voucher value ...,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,morenaturalwine.com,Natural Wine Gift Card,https://morenaturalwine.com/products/natural-wine-gift-card?srsltid=AfmBOoq56ADF-AgSGaVZlEQ69VvLEWbFg-vefvwHiR4nXNsJXNAFfmU5,Natural Wine Gift Card,100,1,NATURAL WINE GIFT CARD. MORE Natural Wine. Denominations: 15€.,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,morfi-hydraulics.gr,Morfi Hydraulics,https://morfi-hydraulics.gr,HOT ! Blown Away Hair Salon Blown Away Salon Gift Card,,1,"Wave2Bucket=HIGH_SAFE | Wave2Score=70 | Wave2Reasons=GIFT_TITLE | GREEK_DOMAIN | MULTI_QUERY | MULTI_HIT | Queries=site:.gr barber ""gift card"" | site:.gr bar ""gift card"" | Imported to DISCOVERED only; requires verification before production.",DB:DISCOVERED:cmt9y1am0001tpwiy53gdr9jk
REVIEW,plausible_giftcard_but_needs_human_check,mosaicshop.fr,Gift voucher 10 euro - mosaicshop,https://mosaicshop.fr/en/products/kadobon-10-euro-597,Gift voucher 10 euro - mosaicshop,85,5,"Buy Gift voucher 10 euro online for €10.00 at MosaicShop! Your expert for mosaic tiles, tools and supplies.",data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,motogadget.com,Motorcycle gift voucher for bikers,https://www.motogadget.com/en/products/gift-voucher-1,Motorcycle gift voucher for bikers,100,5,"The perfect gift voucher for motorcyclists: Available from €50 to €500, for high-quality motorcycle accessories. ▻Give the gift of joy now.",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,mtcgame.com,Buy Google Play Gift Card Poland Store,https://www.mtcgame.com/google-play/gift-card-poland?srsltid=AfmBOorqcdLrE2DXkyXs44I7Ud1DEvdGAVjRjkDGjh0Q44F25WW2hlKb,Buy Google Play Gift Card Poland Store,100,1,The Google Play Gift Card Poland Store Gift Card code will be sent to your email address after purchase. Quantity. Total Price. Poland.,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,mumsnet.com,Gift vouchers for Australian stores,https://www.mumsnet.com/talk/_chat/5463165-gift-vouchers-for-australian-stores,Gift vouchers for Australian stores,100,5,When we visited earlier in the year we went to Myers department store and a number of the Museums - both do gift vouchers. ... Best gift voucher ...,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,muni-baby.nl,Muni Baby Gift Voucher,https://muni-baby.nl/en/products/muni-baby-cadeaubonnen?srsltid=AfmBOoqVopG8-9OortnN7vOcWCSdeD-4XBOrYlB2TS50h1z1Pgd90AI6,Muni Baby Gift Voucher,80,6,"With the Muni Baby gift voucher you not only give a gift, but the reassurance that parents can choose the best products for their little one. How does it work?",data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,muziker.com,Muziker Gift Voucher (Digital Product),https://www.muziker.com/muziker-gifts-gift-card?srsltid=AfmBOoooVkxundETyP6EeeHmniCQ1u1j4e90iLwLv0YXcE8iWZzTPnvt,Muziker Gift Voucher (Digital Product),100,5,Muziker Gift Voucher (Digital Product) United Kingdom. Confirm country Confirm. Gift ideas · FAQ · Muziker Blog · Logo muziker. Music · LP & CD · Merch · Art.,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,my-bagfactory.com,Digital gift voucher MyBagFactory,https://www.my-bagfactory.com/en/products/geschenkgutschein-mybagfactory,Digital gift voucher MyBagFactory,80,5,Digital gift voucher MyBagFactory. Bewerten Sie als ... Everything you need to know about our travel bags – from carry-on luggage to care instructions.,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,my-myth.com,Com,https://my-myth.com/product-category/gifts/giftcard/,Gift Card,70,3,"... jewelry logo. Contact us. info@my-myth.com. Mobile: 6972214807. Phone:2310459671. Address: Ippokratous 17-19, 55134 Thessaloniki. GCR: 133610006000. Information.",data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,mycover-protection.com,Motorcycle gift voucher for real bikers - MYCOVER® Protection,https://www.mycover-protection.com/en/produkt/gift-voucher/,Motorcycle gift voucher for real bikers - MYCOVER® Protection,100,1,"Motorcycle gift voucher: MYCOVER® Online store gift voucher ... Greece, 9,90 € / free shipping from 99€ order value. Ireland, 9,90 € / free ...",data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,mycruises.com.au,Gift Cards,https://mycruises.com.au/gift-cards/,Gift Cards,100,1,"... Greece ... When your special someone is ready to book, all they need to do is contact our Cruise Experts and quote their gift voucher identification number.",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,mycurls.gr,Gift Cards,https://mycurls.gr/products/mycurls-gr-gift-cart?srsltid=AfmBOoqJuGtZSoUi6rWaobkZq31Ztca1NJjonY56lbYj_0ePbWp82ag1,Gift Cards,85,6,Gift Cards ... Ο φόρος συμπεριλαμβάνεται. Τα έξοδα αποστολής υπολογίζονται κατά την ολοκλήρωση της αγοράς. Denominations. €10.00 €25.00,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,mydowntowngiftcards.ca,17th Ave Gift Card | Downtown Gift Cards Canada,https://mydowntowngiftcards.ca/product/17th-ave-gift-card/,17th Ave Gift Card | Downtown Gift Cards Canada,75,1,Where to spend. All (77) Shopping (26) Health + Beauty (8) Food + Drink (43) ... Paros Real Greek. Peppino 17th Ave. Paros Real Greek. 4.6 (623). $$ . 1436 8 ...,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,myfashionfruit.com,MYFASHIONFRUIT,https://myfashionfruit.com/products/myfashionfruit-gift-card?srsltid=AfmBOoosQZAnYmzb9h_MUI0XHwnEGWaX-BH1fzw8jWL_FRCZo6IAQOtP,Gift Card | MYFASHIONFRUIT,100,7,"Plain maroon gift card — MYFASHIONFRUIT. Μεγάλη εικόνα. Gift ... Athens, Greece. Useful Infos. Πολιτική Επιστροφών · FAQ · Τρόποι Αποστολής · Τρόποι ...",data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v3\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,mygiftcardsupply.com,Buy IKEA Gift Cards Online | Multiple Country Options,https://www.mygiftcardsupply.com/ikea-gift-card/?srsltid=AfmBOorgxHFUv-Efnb8AbpOPbwsCGqPEKHr4420kun9eiowQnvCpuh6C,Buy IKEA Gift Cards Online | Multiple Country Options,100,1,"Shop for furniture, decor, storage, and home essentials with the IKEA gift card version that matches your country, plus fast digital delivery and secure ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,mygreekkitchen.com.au,Gift Vouchers - Greek Cooking Classes,https://mygreekkitchen.com.au/gift-vouchers-greek-cooking,Gift Vouchers - Greek Cooking Classes,100,1,"My Greek Kitchen gift voucher is a great present for someone special celebrating a birthday, anniversary, Christmas gift, or a wonderful way of saying thank ...",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,myikona.gr,", Δωροκάρτες & Gift Card",https://www.myikona.gr/proionta/deal-doroepitages-myikona/,"Δωροεπιταγές, Δωροκάρτες & Gift Card",80,8,"Δωροκάρτες & δωροεπιταγές για κάθε περίσταση. Χαρίστε επιλογή με gift cards, κουπόνια δώρου & εκπτωτικές κάρτες από το myikona.gr. Άμεση αποστολή!",data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,mykonos-grill.com,Mykonos Grill,https://mykonos-grill.com/gift-cards/,Gift Cards - Mykonos Grill,100,1,"Give us a call, come to our location, or send us an e-mail to purchase a gift card for your loved one today ... Kids Menu · Wine Menu · Gallery · Private Dining.",data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,mykonosonthebay.com,GIFT VOUCHER | MykonosOnTheBay,https://www.mykonosonthebay.com/gift-voucher,GIFT VOUCHER | MykonosOnTheBay,100,3,"Gift Voucher. Treat someone you care to a Good Meal! Discount is applicable ... (Includes Mykonos On The Bay, SolePomodoro Trattoria Pizzeria, Cugini Trattoria ...",data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v3\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,mylefkada.gr,Η Δωροεπιταγή του Τηλυκράτη,https://www.mylefkada.gr/eidhseis/74627-74627/,Η Δωροεπιταγή του Τηλυκράτη,80,2,Η Δωροεπιταγή του Τηλυκράτη. My Lefkada Team by My Lefkada Team ... Σε συνεργασία με το Oikos Decor center. Related posts ...,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,myrto-naturalcosmetics.de,Gift voucher for natural cosmetics,https://www.myrto-naturalcosmetics.de/en/collections/gift-vouchers?srsltid=AfmBOoqcqG4ZdY9AWJT_oFJHacfCo-gTmsHP3GKGDhuPLXzp-2ugUYWE,Gift voucher for natural cosmetics,100,4,Give the gift of high-quality natural cosmetics ... Give the gift of natural beauty – with a myrto gift voucher ... Greece Flag Greece. Hungary Flag Hungary.,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,mysatellite.gr,Αγοράστε μία Δωροεπιταγή,https://www.mysatellite.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,85,2,Satellite Advertising Gifts. Menu. 0. Όλα. Όλα; Αρχική; Κατάλογοι Online. 0 προϊόν ... Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον ...,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,myskstore.at,Gift Vouchers,https://myskstore.at/en/collections/geschenkgutscheine-1?srsltid=AfmBOop_CJEE5NsmJulpVe0pyfyu-McBJdK_8YDxgB0dlIFiIJg8F5f5,Gift Vouchers,85,1,"MYSK gift voucher, you give the gift of free choice from high-quality ; skincare, ; haircare, ; makeup, ; bodycare, and selected personal care products.",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4\still-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,mytheresa.com,Gift Card & Store Credit,https://www.mytheresa.com/euro/en/customer-care/gift-card,Gift Card & Store Credit,100,4,Surprise your loved ones with the Mytheresa's gift card - per e-mail or in an exclusive gift box! Find ... Europe|English. Your current delivery country is Spain ...,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,mzwallace.com,Designer & Fashion Gift Cards,https://www.mzwallace.com/en-be/collections/gift-cards?srsltid=AfmBOoqQbjY0oKwrQpCiyczy_xaKcHKT0eRmOnodTEfcGfH-ucbhmbHI,Designer & Fashion Gift Cards,100,4,"... official site of MZ Wallace, with free US shipping to MZ Rewards members. MZ Wallace believes in design that does more, crafting designer fashion ... Gift Card. € ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,naild.de,Gift voucher for Press on Nails (10-50€) ❤️ NAILD,https://www.naild.de/en/products/press-on-nails-geschenkgutschein?srsltid=AfmBOooUMVbKE4_vsMABrdf28mpOOXk_hq2HjnnPSep1oWbYP3hEiSky,Gift voucher for Press on Nails (10-50€) ❤️ NAILD,85,1,Digital gift voucher for Press on Nails & all other products in our online shops ✨ 10 - 50 € ✊ quick & easy ✔️ Give away now!,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,naildd.gr,Δωροκάρτα,https://www.naildd.gr/cat/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα,85,5,Κάντε ένα αξέχαστο Δώρο στους αγαπημένους σας ή στον εαυτό σας! Αγοράστε την Δωροκάρτα από την ιστοσελίδα μας ή παραλάβετε την από το κατάστημα και δωρίστε την ...,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,naio-nails.com,Online Gift Voucher,https://naio-nails.com/products/online-gift-voucher?srsltid=AfmBOooxVfQOeX8k5WvmJCp3-00OhQiLam5zTwesiYDdue7GLR9S04_U,Online Gift Voucher,100,1,"Online Gift Voucher Naio Nails. Sold outPre order ... Greece, Hong Kong SAR, Hungary, Iceland, Ireland, Israel, Italy, Japan, Latvia ...",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,nakas.com.cy,Gift Cards,https://www.nakas.com.cy/en/proionta/gift-cards/?srsltid=AfmBOorW_CTO24yLoxMXyWYfPRPS-2jT12aI1M0TiU44_QKzEexpv_T7,Gift Cards,100,6,Nakas Music Gift Card is a prepaid card which can be purchased and redeemed only in the online store www.nakas.com.cy of NAKAS MUSIC CYPRUS LTD.,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,nakas.com.gr,Αγοράστε μία Δωροεπιταγή,https://nakas.com.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,85,3,O Λογαριασμός μου · Αγορά Δωροεπιταγής. Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας.,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,namuos.lt,"Home decor gift vouchers for wedding, house warming ...",https://namuos.lt/collections/gift-voucher?srsltid=AfmBOopVGPT6EjRtWt_yEt5a6_EbcaqgUJIkpTFu4-IdYBkXfv316kzu,"Home decor gift vouchers for wedding, house warming ...",100,5,GIFT VOUCHER. Buy a gift voucher for your friends or family so they can shop the perfect home decor item for their home!,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,naomischogler.com,YOGA GIFT CARD,https://naomischogler.com/products/yoga-gift-card,YOGA GIFT CARD,100,5,"A Yoga gift card is a lovely thoughtful gift that someone can buy for ... Each gift voucher has a date of expiry, at least one year from the date of ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,nautiluxhotel.com,Com,https://www.nautiluxhotel.com/offers/gift-cards/,Gift cards,100,2,Gift unforgettable memories for someone special! Please contact us via reservations@nautiluxhotel.com to book your gift card ... Nautilux Rethymno Hotel · The ...,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,needlesports.com,The Needle Sports Gift Voucher,https://www.needlesports.com/Information/Gift-Vouchers/The-Needle-Sports-Gift-Voucher-NSP,The Needle Sports Gift Voucher,100,4,Can't decide what to get for the Outdoor Enthusiast in your life? A Needle Sports Gift Voucher takes the stress of deciding what to buy away!,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,nethall.gr,Διαγωνισμός BP με δωροεπιταγές αξίας 500€ για Pet Shop,http://www.nethall.gr/diagonismos-bp-pet-shop-163867/,Διαγωνισμός BP με δωροεπιταγές αξίας 500€ για Pet Shop,85,2,H BP διοργανώνει διαγωνισμό και δίνει τη δυνατότητα σε 5 τυχερούς να κερδίσουν από μία δωροεπιταγή αξίας 100€ από γνωστή αλυσίδα Pet Shop!,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,neweuropetours.eu,Jewellery Gift Voucher,https://www.neweuropetours.eu/jewlerry/jewellery-gift-voucher,Jewellery Gift Voucher,100,2,Athens. Discover the city & find a tour · Auckland ... Jewellery Gift Voucher. Yoann Rousset · Homepage jewelry. Share this page : Why ...,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5-1\manual-review.csv
