v4_score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v4_bucket,v4_reason,v4_1_bucket,v4_1_reason
85,charizma.gr,Δωροκάρτες,https://www.charizma.gr/pages/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1?srsltid=AfmBOooWE0Da_tvQlv220iorhLhcyst60VbuMRucQ1zdhPSizkRNhMR5,Δωροκάρτες,Ψάχνετε το τέλειο δώρο αλλά δεν μπορείτε να αποφασίσετε; H λύση είναι απλή: επιλέξτε μια δωροκάρτα από το Charizma Concept Store!,"site:.gr ""concept store"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,coconutkids.gr,Προσωποποιημένες Δωροκάρτες,https://coconutkids.gr/de/%CF%80%CF%81%CE%BF%CF%83%CF%89%CF%80%CE%BF%CF%80%CE%BF%CE%B9%CE%B7%CE%BC%CE%AD%CE%BD%CE%B5%CF%82-%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B5%CF%82/?srsltid=AfmBOoovPEvAy1kzevdLC7PQn16H97_kczc0q4Jxfy4dqQrvKVd4Ykkq,Προσωποποιημένες Δωροκάρτες,Δωροκάρτα Coconut Baby Boy με προσωποποιημένο μήνυμα. €50.00 – €200.00 ... Δωροκάρτα Coconut Baby Girl με προσωποποιημένο μήνυμα. €50.00 – €200.00 ...,"site:.gr ""baby"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,corfuland.gr,Κερδίστε δωροεπιταγή αξίας 100€ από τα Οπτικά Μαριλένα ...,https://www.corfuland.gr/el/diagonismoi/kerkyra/diagonismoi/kerdiste-doroepitagi-aksias-100-apo-ta-optika-marilena-chondrogianni.html,Κερδίστε δωροεπιταγή αξίας 100€ από τα Οπτικά Μαριλένα ...,Κερδίστε δωροεπιταγή αξίας 100€ από τα Οπτικά Μαριλένα Χονδρογιάννη ... Optics · eos-villas · Metallinos 07062018. Previous Next Play Pause ...,"site:.gr ""optics"" ""δωροεπιταγή""",1,data\discovery\focused-harvest-v7\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,daydreamevents.gr,Δωροκάρτα,https://daydreamevents.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1?srsltid=AfmBOopa62DV3ntSlNx77_D8FbNEFlUxzK4oza7FsEtdIoMLaPcZBj8w,Δωροκάρτα,You have no items in your shopping cart. Σύνδεση · DayDream Events ... Δωροκάρτα. Ταξινόμηση ανά. Κορυφαίες επιλογές πρώτα ... © 2026 DayDream Events.,"site:.gr ""events"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,demes-economy.gr,Αγοράστε μία Δωροεπιταγή,https://demes-economy.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Watches · IPHONE (0) · SAMSUNG (0) · XIAOMI (0) · WATCH (0) · Εμφάνιση όλων Watches ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ...,"site:.gr ""watches"" ""δωροεπιταγή""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,elenianna.gr,Δωροκάρτες Ελληνικών Γκουρμέ & Πολυτελών Προϊόντων,https://www.elenianna.gr/%CE%BA%CE%AC%CF%81%CF%84%CE%B5%CF%82-%CE%B4%CF%8E%CF%81%CE%BF%CF%85?srsltid=AfmBOopXLSGAayPo9_VjgntRoS9hENy_i12zhnHEnafWlW5HSmr7b-RY,Δωροκάρτες Ελληνικών Γκουρμέ & Πολυτελών Προϊόντων,"Δωροκάρτες Elenianna Luxury Gourmet. Το τέλειο δώρο είναι η ελευθερία της επιλογής. Με μια δωροκάρτα elenianna , σας προσφέρουμε πρόσβαση στα καλύτερα ...","site:.gr ""gourmet"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,epivatesproastiakou.gr,Adelaide Zero Latency Gift Voucher ...,https://www.epivatesproastiakou.gr/product-similar-image/?7784769011110,Adelaide Zero Latency Gift Voucher ...,... Gift Voucher Overview ... adelaide zero latency gift voucher ... tech fleece shorts nike men&#039;s sportswear shorts ...,"site:.gr ""sportswear"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,guruelectrics.gr,Χρήση Κουπονιού,https://guruelectrics.gr/index.php?route=information/information&information_id=11&lng=en,Χρήση Κουπονιού – Δωροεπιταγής,"Gaming Telephony & GPS House ... In the electronic order form, when completing your order, fill in the code of the gift voucher ...","site:.gr ""gaming"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,herbsnbeauty.gr,Αγοράστε μία Δωροεπιταγή,https://www.herbsnbeauty.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,"2310744968. Menu. Herbs and Beauty · 0 · 0 προϊόν(τα) - 0,00€ 0 · O ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας.","site:.gr ""beauty"" ""δωροεπιταγή""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,homeandyou.gr,Αγοράστε μία Δωροεπιταγή,https://homeandyou.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Home and you. Search. Checkout 0. Το καλάθι αγορών είναι άδειο! Home and you ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή ...,"site:.gr ""home"" ""δωροεπιταγή""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,hydracaptainsclub.gr,Egift Cards Skechers Shoes Skechers Gift Voucher Step Into ...,https://hydracaptainsclub.gr/product-similar-image/?24283519010870,Egift Cards Skechers Shoes Skechers Gift Voucher Step Into ...,Egift Cards Skechers Shoes Skechers Gift Voucher Step Into Comfort And Style With Our Skechers Shoes Fest At Zak. Write a review.,"site:.gr ""sportswear"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,jesm.gr,Δωροκάρτα 25,https://jesm.gr/product/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1-25e/,Δωροκάρτα 25,"Category Δωροκάρτα. Δωροκάρτα 25€. €25.00 ... Με αυτήν τη δωροκάρτα, οι αγαπημένοι σας ... Jesm Concept Store. όπου η δημιουργικότητα συναντά ...","site:.gr ""concept store"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,kanzohome.gr,Αγοράστε μία Δωροεπιταγή,https://kanzohome.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Θέμα Δωροεπιταγής. Απλή δωροεπιταγή Kanzohome. Δωροεπιταγή Χριστουγέννων ... Copyright © 2022 Kanzo Home ...,"site:.gr ""home"" ""δωροεπιταγή""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,kentro-sindesi.gr,Cosmetics Perfume Gift Voucher Gift Cards For Services Pure ...,https://kentro-sindesi.gr/product-similar-image/?17490332031760,Cosmetics Perfume Gift Voucher Gift Cards For Services Pure ...,cosmetics perfume gift voucher · zwilling twin gourmet zwilling knife block ...,"site:.gr ""gourmet"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,ktima-logos.gr,tattoo gift card,https://ktima-logos.gr/?b,tattoo gift card,South Shore Tattoo Co display picture 1. Tattoo Gift Voucher Editable | Tattoo Gift Card | Tattoo display picture 1. leelootattoo | gift ...,"site:.gr ""tattoo"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,moanasunglasses.gr,"Δωροκάρτα | Woman, Man Accessories, eshop for sunglasses",https://moanasunglasses.gr/product/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,"Δωροκάρτα | Woman, Man Accessories, eshop for sunglasses","Moana Sunglasses | Woman, Man Accessories, eshop for sunglasses. ΓΥΝΑΙΚΑ ... Δωροκάρτα. 30.00 € 120.00 €. Οι Δωροεπιταγές (Gift Cards) ισχύουν μόνο για ...","site:.gr ""accessories"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,morehome.gr,25,https://www.morehome.gr/index.php?route,Δωροεπιταγή 25,MORE HOME. 0 · 0 τεμάχιο (-α) - 0.00€ 0 · Δωροεπιταγή 25€. Δωροεπιταγή 25 ... Δωροεπιταγή 50€ .. 50.00€. Προσθήκη στο καλάθι. Πρoσθήκη στη ...,"site:.gr ""home"" ""δωροεπιταγή""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,noukouconceptstore.gr,Δωροκάρτα,https://noukouconceptstore.gr/products/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1?srsltid=AfmBOoo85WXMLzLbUic2H3ThThOdcnTAlEEzri6F9bDCi1AYzdkU50V1,Δωροκάρτα,"Δωροκάρτα. Brand: Noukou Concept Store. Κανονική τιμή 25,00 €. Τιμή προσφοράς ... Δωροκάρτα.","site:.gr ""concept store"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,polaroids.gr,ηλεκτρονική δωροκάρτα,https://www.polaroids.gr/p/%CE%B7%CE%BB%CE%B5%CE%BA%CF%84%CF%81%CE%BF%CE%BD%CE%B9%CE%BA%CE%AE-%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,ηλεκτρονική δωροκάρτα,"... Έκδοση MoMA · Κασέτα χαρτιού Polaroid Hi·Print 2×3, γενιά 2 – 20 φύλλα · Αρχική σελίδαPolaroid Accessoriesηλεκτρονική δωροκάρτα. ‹ › ηλεκτρονική δωροκάρτα.","""accessories"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,reppas-kon.gr,Αγοράστε μία Δωροεπιταγή,https://www.reppas-kon.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Decor Ζαχαροπλαστικής; Είδη Σφολιάτας & Μπισκότου; Εργαλεία Ζαχαροπλαστικής ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή ...,"site:.gr ""decor"" ""δωροεπιταγή""",1,data\discovery\focused-harvest-v7\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,vodafonecu.gr,10€ δωροεπιταγή στα Factory Outlet!,https://www.vodafonecu.gr/cu-around/offer/10-doroepitagi-sta-factory-outlet-2025/,10€ δωροεπιταγή στα Factory Outlet!,FOOD & DRINK. BEAUTY & STYLE. TRAVEL & EXPERIENCES. HOME SWEET HOME. BETTER YOU ... Πάρε την προσφορά και έχεις δωροεπιταγή αξίας 10 ευρώ για αγορές άνω των 50€.,"site:.gr ""food"" ""δωροεπιταγή""",1,data\discovery\focused-harvest-v7\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
